,MisconceptionId,MisconceptionName,response
63,63,Believes 'data' and 'sample' are interchangeable,"<Construct Name>Understanding the difference between a dataset and a sample from that dataset</Construct Name>
<Subject Name>Statistics</Subject Name>
<Question>Given a dataset of the ages of all students in a high school, if you were to calculate the average age, would you be using the entire dataset or a sample of the dataset? </Question> 
<Correct Answer>You would be using the entire dataset.</Correct Answer>
<Incorrect Answer>It's a sample of the dataset.</Incorrect Answer>
"
64,64,Mixes up squaring and multiplying by 4,"<Construct Name>Calculate the area of a square</Construct Name>
<Subject Name>Geometry</Subject Name>
<Question>What is the area of a square with sides of length 2 units?</Question>
<Correct Answer>\( 4 \) square units</Correct Answer>
<Incorrect Answer>\( 8 \) square units</Incorrect Answer>
"
65,65,Cannot spot a variable within a written scenario,"<Construct Name>Identifying and solving for a variable in a word problem</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>John has \( x \) apples. He buys 5 more apples and now has a total of 10 apples. How many apples did John have initially?</Question>
<Correct Answer>\( x + 5 = 10 \), so \( x = 5 \)</Correct Answer>
<Incorrect Answer>John now has 10 apples.</Incorrect Answer>
"
66,66,Repeats the digits three times when cubing a number,"<Construct Name>Calculate the cube of a number</Construct Name>
<Subject Name>Exponents and Powers</Subject Name>
<Question>What is the value of ""\(2\)"" cubed?</Question>
<Correct Answer>\(8\)</Correct Answer>
<Incorrect Answer>\(222\)</Incorrect Answer>
"
67,67,Divides by 1000 instead of 100 when converting a decimal to a percentage,"<Construct Name>Converting decimals to percentages</Construct Name>
<Subject Name>Percentage Conversion </Subject Name>
<Question>What is \( 0.75 \) as a percentage?</Question> 
<Correct Answer>\( 75\% \)</Correct Answer>
<Incorrect Answer>\( 7.5\% \)</Incorrect Answer>
"
68,68,Confuses a term with an equation,"<Construct Name>Recognise and name a term </Construct Name>
<Subject Name>Writing Expressions </Subject Name>
<Question>Which of the following is the most appropriate word to describe \( x \) in this: \( 2x+5 \)? </Question> 
<Correct Answer>Term </Correct Answer>
<Incorrect Answer>Equation </Incorrect Answer>

<Construct Name>Recognise and name a term </Construct Name>
<Subject Name>Writing Expressions </Subject Name>
<Question>Which of the following is the most appropriate word to describe \( 4a^{2} \) in this: \( 4a^{2} + 7a - 3 \)? </Question> 
<Correct Answer>Term </Correct Answer>
<Incorrect Answer>Equation </Incorrect Answer>

<Construct Name>Recognise and name an equation </Construct Name>
<Subject Name>Writing Expressions </Subject Name>
<Question>Which of the following is the most appropriate word to describe: \( 5x + 2 = 12 \)? </Question> 
<Correct Answer>Equation </Correct Answer>
<Incorrect Answer>Term </Incorrect Answer>

<Construct Name>Recognise and name an equation </Construct Name>
<Subject Name>Writing Expressions </Subject Name>
<Question>Which of the following is the most appropriate word to describe: \( x^2 + 3x - 4 = 0 \)? </Question> 
<Correct Answer>Equation </Correct Answer>
<Incorrect Answer>Term </Incorrect Answer>
"
69,69,"When given a non-unit fraction of an amount, treats it like a unit fraction","<Construct Name>Calculate fractions of quantities</Construct Name>
<Subject Name>Fractions</Subject Name>
<Question>A recipe requires 3/4 cup of sugar for every 2 cups of flour. If a baker uses 8 cups of flour, how much sugar is needed?</Question>
<Correct Answer>\( 12 \) cups</Correct Answer>
<Incorrect Answer>\( 3 \) cups</Incorrect Answer>
"
70,70,"When reading a composite bar chart, just reads total height of bar","<Construct Name>Interpret a bar chart </Construct Name>

<Subject Name>Block Graphs and Bar Charts </Subject Name>

<Question>The bar chart shows the number of fruits sold at a local market on Friday and Saturday last week.

Approximately how many apples were sold on Saturday? ![Composite bar chart with three bars, labelled Apples, Bananas, and Oranges. Each bar has two sections, the lower one shows how many sold on Friday and the upper one showing Saturday sales. The vertical scale has 5 ticks between 0 and 50, 50 and 100 etc. The Apples bar's lower section is 2 ticks above 50 on the vertical scale, and the whole bar's height is 1 tick above 100 on the vertical scale.]() </Question>

<Correct Answer>\( 40 \) </Correct Answer>

<Incorrect Answer>\( 110 \) </Incorrect Answer>
"
71,71,Multiplies all given dimensions when calculating an area,"<Construct Name>Calculate the area of circles when the dimensions (radius or diameter) are given in the same units </Construct Name>
<Subject Name>Area of Simple Shapes </Subject Name>
<Question>What is the area of a circle with a radius of 7cm? </Question> 
<Correct Answer>\( 154 \mathrm{~cm}^{2} \) (using \(\pi \approx 3.14\)) </Correct Answer>
<Incorrect Answer>\( 98 \mathrm{~cm}^{2} \) (by incorrectly multiplying the radius by itself, implying a misunderstanding of the formula for the area of a circle) </Incorrect Answer>
"
72,72,Thinks a decimal can be written as a fraction by just writing it under a numerator of 1,"<Construct Name>Conversion between decimals and fractions</Construct Name>
<Subject Name>Decimal and Fraction Conversions</Subject Name>
<Question>Emily is learning how to convert decimals into fractions and writes the following conversion:
\[
0.75 = \frac{0.75}{1}
\]
Is Emily’s conversion correct? </Question> 
<Correct Answer>No, the correct conversion is \(0.75 = \frac{3}{4}\)</Correct Answer>
<Incorrect Answer>Yes, \(0.75\) can be written as \(\frac{0.75}{1}\)</Incorrect Answer>
"
73,73,Confuses a function with an expression,"<Construct Name>Evaluating functions at specific values </Construct Name>
<Subject Name>Functions and Expressions </Subject Name>
<Question>Alice is trying to evaluate \( f(x) = 2x + 3 \) at \( x = 4 \). She wrote down the following steps:

Step \( 1 \quad f(4) = 2(4) + 3 \)

Step \( 2 \quad 11 \)

However, Alice's friend Bob suggests that \( f(4) \) means to find a function \( f \) raised to the 4th power and then add 3. Who is correct? </Question> 
<Correct Answer>Alice is correct </Correct Answer>
<Incorrect Answer>Bob is correct </Incorrect Answer>
"
74,74,Believes they must expand brackets before solving an equation,"<Construct Name>Solve linear equations with variables on both sides</Construct Name>
<Subject Name>Linear Equations</Subject Name>
<Question>Mary is solving the equation below and is confused about the first step.
\[ 
4(x + 3) = 2x + 12 
\]
She thinks the first step should be to expand the equation to \(4x + 12 = 2x + 12\).
Is this necessary to solve the equation? </Question>
<Correct Answer>No, it's not necessary to expand the equation to solve it. To solve the equation, one could simply divide both sides by 2 to get \(2(x + 3) = x + 6\), and then proceed to isolate the variable \(x\). </Correct Answer>
<Incorrect Answer>Yes, Mary needs to expand the brackets to solve the equation. This results in \(4x + 12 = 2x + 12\), which implies \(2x = 0\) and thus \(x = 0\), which might be derived under the false belief that expanding is a required step. </Incorrect Answer>
"
75,75,Believes that the directions of positive and negative vectors are the opposite way around.,"<Construct Name>Understanding Vector Direction </Construct Name>
<Subject Name>Vectors and Their Properties </Subject Name>
<Question>Given vectors A and B, where vector A is 2 units in the positive x-direction and vector B is 3 units in the negative y-direction; what is the direction of the resultant vector when vector A and vector B are added? </Question>
<Correct Answer>![The correct direction of the resultant vector is diagonally down and to the right, indicating movement in both negative y direction (downwards) and positive x direction (to the right).]() </Correct Answer>
<Incorrect Answer>![The incorrect direction shows the resultant vector diagonally up and to the right, indicating a misunderstanding that the vector in the negative y-direction would move up instead of down.]() </Incorrect Answer>
"
76,76,Confuses quadratic and exponential graphs,"<Construct Name>Comparing quadratic and exponential functions </Construct Name>
<Subject Name>Algebra II - Functions and Their Characteristics </Subject Name>
<Question>Consider two functions: \(f(x) = x^2\) and \(g(x) = 2^x\). What is a distinguishing feature of their graphs for large values of \(x\)? </Question>
<Correct Answer>![For large values of \(x\), the graph of \(g(x) = 2^x\) rises much faster than the graph of \(f(x) = x^2\). The graph of the exponential function \(2^x\) shows a steep, almost vertical rise as \(x\) increases, while the quadratic function \(x^2\) shows a steady, but much slower, increase as \(x\) increases.]()</Correct Answer>
<Incorrect Answer>![The graph of \(f(x) = x^2\) rises faster than the graph of \(g(x) = 2^x\) for large values of \(x\). This is a common misconception as it incorrectly interprets the quadratic growth to surpass exponential growth at higher values of \(x\), which is not true in the case of true exponential functions.]()</Incorrect Answer>
"
77,77,"Does not follow the arrows through a function machine, changes the order of the operations asked.","<Construct Name>Solve equations with mixed operations using a function machine </Construct Name>
<Subject Name>Order of Operations </Subject Name>
<Question>Use the function machine to solve \(2x + 3 = 11\). </Question> 
<Correct Answer>\(2x = 8 \Rightarrow x = 4\) </Correct Answer>
<Incorrect Answer>\(x + 3 = 11 \Rightarrow x = 8\) </Incorrect Answer>
"
78,78,"When multiplying a fraction by an integer, multiplies the denominator instead of the numerator","<Construct Name>Multiply proper fractions in the form: Fraction × Integer </Construct Name>
<Subject Name>Multiplying Fractions </Subject Name>
<Question>\( \frac{4}{5} \times 5=? \) </Question> 
<Correct Answer>\( 4 \) </Correct Answer>
<Incorrect Answer>\( \frac{4}{25} \) </Incorrect Answer>
"
79,79,Does not understand how to divide algebraic terms,"<Construct Name> Simplify an algebraic expression by dividing </Construct Name>
<Subject Name> Algebraic Expressions </Subject Name>
<Question> Simplify the following expression: \( \frac{6x^3y^2}{3xy} \). </Question>
<Correct Answer> \( 2x^2y \) </Correct Answer>
<Incorrect Answer> \( 2xy^2 \) </Incorrect Answer>
"
80,80,Thinks you can ignore the variable when simplifying algebraic fractions,"<Construct Name>Simplifying Algebraic Fractions</Construct Name>
<Subject Name>Algebra (Simplification of Expressions)</Subject Name>
<Question>An algebraic fraction is given as \(\frac{6x^2 - 24}{3x}\). Simplify this fraction.</Question>
<Correct Answer>\(2x\)</Correct Answer>
<Incorrect Answer>\(2\)</Incorrect Answer>
"
81,81,Thinks you subtract rather than add when finding the previous term in a descending linear sequence,"<Construct Name>Write a missing term of a descending integer linear sequence </Construct Name> 

<Subject Name>Linear Sequences (nth term) </Subject Name> 

<Question>\begin{tabular}{lclclclc|c|} \hline \(\bigstar\) & \( \;\) & 341 & \( \;\) & \( \;\)\end{tabular} A descending linear sequence has a constant difference of \( 29 \) and the \( 3^{\text {rd }} \) term is \( 341 \). What should replace the star? </Question> 

<Correct Answer>\( 399 \) </Correct Answer> 

<Incorrect Answer>\( 283 \) </Incorrect Answer>
"
82,82,Believes the square of a negative will also be negative,"<Construct Name>Understanding the effect of squaring negative numbers in algebraic expressions</Construct Name>
<Subject Name>Basic Algebra and Operations with Integers</Subject Name>
<Question>Given the expression \(-3^{2} - (-2)^{2}\), what is the result?</Question>
<Correct Answer>\(-13</Correct Answer>
<Incorrect Answer>\(-1</Incorrect Answer>
"
83,83,Confuses the meaning of perpendicular and vertical ,"<Construct Name>Identify relationships between angles</Construct Name>
<Subject Name>Geometry</Subject Name>
<Question>![An image of 4 line segments on a plane. PQ is a horizontal line. RS is a vertical line intersecting PQ at the midpoint, creating right angles. TU is a line with a positive slope of 1 intersecting PQ at a point but not RS, creating an acute angle with PQ. VW is a line with a negative slope of -1, creating a 45-degree angle with PQ but does not intersect RS or TU.]() Which lines are perpendicular to each other? </Question>
<Correct Answer>\( \mathrm{PQ} \) and \( \mathrm{RS} \) </Correct Answer>
<Incorrect Answer>\( \mathrm{PQ} \) and \( \mathrm{TU} \) </Incorrect Answer>
"
84,84,Believes greater than/less than symbols include end values,"<Construct Name>Identify and interpret inequality solutions on a number line</Construct Name>
<Subject Name>Graphing Linear Inequalities</Subject Name>
<Question>Where would the value of \( x = 4.7 \) be located on a number line where the inequality \( x > 4.7 \) is represented?</Question>
<Correct Answer>The value \( x = 4.7 \) would be located at the point just before the open circle on the number line, indicating it is not included in the solutions for \( x > 4.7 \).</Correct Answer>
<Incorrect Answer>The value \( x = 4.7 \) would be included within the shaded region representing the solution for \( x > 4.7 \), assuming the misconception that \( x = 4.7 \) satisfies the inequality.</Incorrect Answer>
"
