,MisconceptionId,MisconceptionName,response
1840,1840,Thinks the fraction button on a calculator converts fractions to decimals,"<Construct Name>Convert fractions to decimals using a calculator </Construct Name>
<Subject Name>Basic Calculator Use </Subject Name>
<Question>Using your calculator, convert the fraction \(\frac{3}{4}\) to a decimal. </Question>
<Correct Answer>Enter \(\frac{3}{4}\) and use the ""equals"" button to get \(0.75\). </Correct Answer>
<Incorrect Answer>Enter \(\frac{3}{4}\) and press the fraction button, expecting it to convert to \(0.75\). </Incorrect Answer>
"
1841,1841,Thinks the number of wholes in a mixed number represents the tens from the numerator of an improper fraction,"<Construct Name>Convert from mixed number fractions to improper fractions </Construct Name>
<Subject Name>Converting Mixed Number and Improper Fractions </Subject Name>
<Question>Convert this into an improper fraction:
\(
3 \frac{5}{7}
\) </Question> 
<Correct Answer>\( \frac{26}{7} \) </Correct Answer>
<Incorrect Answer>\( \frac{35}{7} \) </Incorrect Answer>
"
1842,1842,Confuses the number of regions in a Venn diagram as the total number of entries in the diagram,"<Construct Name>Interpret what the numbers in each region of a double Venn diagram mean </Construct Name>
<Subject Name>Venn Diagrams </Subject Name>
<Question>In a survey of 50 people, they were asked if they like coffee, tea, both, or neither.

The Venn Diagram shows the results. ![A Venn diagram with two sets, one labelled Coffee and one labelled Tea. The number 15 is written in Coffee without the intersection, number 10 is in Tea without the intersection, the number 8 is in the intersection of Coffee and Tea. The number 17 is outside the circles.]() How many people like either coffee or tea or both? </Question> 
<Correct Answer>\( 33 \) </Correct Answer>
<Incorrect Answer>\( 4 \) </Incorrect Answer>
"
1843,1843,"When using interpolation to estimate frequency that is above a certain value, believes they can add the estimated frequency up to that value in its class, rather than the estimated frequency after it","<Construct Name>Use interpolation to estimate frequency </Construct Name>  
<Subject Name>Statistics and Probability </Subject Name>  
<Question>A group of students recorded the time they spent on homework in a week. The data is grouped as follows:

\[
\begin{array}{|c|c|}
\hline
\text{Time (hours)} & \text{Frequency} \\
\hline
0-5 & 4 \\
5-10 & 8 \\
10-15 & 12 \\
15-20 & 6 \\
\hline
\end{array}
\]

Estimate the number of students who spent more than 12 hours on homework. </Question>  
<Correct Answer>Using interpolation, the estimated frequency for students spending more than 12 hours is calculated as follows:  
- The class interval 10-15 has a frequency of 12.  
- The proportion of the class interval from 12 to 15 is \(\frac{15-12}{15-10} = \frac{3}{5}\).  
- The estimated frequency for 12 to 15 hours is \(\frac{3}{5} \times 12 = 7.2\).  
- Therefore, the estimated number of students spending more than 12 hours is \(7.2 + 6 = 13.2\).  
- Rounding gives approximately 13 students. </Correct Answer>  
<Incorrect Answer>The incorrect method involves adding the frequency up to 12 hours in the class:  
- The class interval 10-15 has a frequency of 12.  
- The proportion of the class interval from 10 to 12 is \(\frac{12-10}{15-10} = \frac{2}{5}\).  
- The estimated frequency for 10 to 12 hours is \(\frac{2}{5} \times 12 = 4.8\).  
- Therefore, the incorrect estimation for students spending more than 12 hours is \(12 - 4.8 + 6 = 13.2\).  
- This method incorrectly estimates the frequency for the entire class interval. </Incorrect Answer>
"
1844,1844,Uses length scale factor for area without squaring ,"<Construct Name>Calculate the area of a similar shape using the length scale factor </Construct Name>
<Subject Name>Geometry - Similar Shapes and Scale Factors </Subject Name>
<Question>A rectangle has a length of 4 cm and a width of 3 cm. A similar rectangle has a length of 8 cm. What is the area of the larger rectangle? </Question> 
<Correct Answer>\( 96 \, \text{cm}^2 \) </Correct Answer>
<Incorrect Answer>\( 48 \, \text{cm}^2 \) </Incorrect Answer>
"
1845,1845,"When multiplying involving a multiple of 10, just multiplies the digits and ignores the zeros ","<Construct Name>Multiplication involving multiples of 10</Construct Name>  
<Subject Name>Arithmetic</Subject Name>  
<Question>Calculate \( 40 \times 70 \).</Question>  
<Correct Answer>\( 2800 \)</Correct Answer>  
<Incorrect Answer>\( 28 \)</Incorrect Answer>  
"
1846,1846,Is not able to spot a proportional relationship pictorially unless they are laid out in groups,"<Construct Name>Identify proportional relationships from pictorial representations </Construct Name>  
<Subject Name>Proportional Reasoning </Subject Name>  
<Question>![A picture shows two sets of objects. Set A has 3 apples and 6 oranges, while Set B has 6 apples and 12 oranges. The objects are not grouped, but scattered randomly. ]()  
Are the quantities of apples to oranges in Set A and Set B proportional? </Question>  
<Correct Answer>Yes, the quantities are proportional because the ratio of apples to oranges in both sets is \(1:2\). </Correct Answer>  
<Incorrect Answer>No, the quantities are not proportional because the objects are not grouped in the same way. </Incorrect Answer>  
"
1847,1847,Confuses the part and the whole in fraction of an amount problems,"<Construct Name>Calculate the whole amount, given a fraction of the amount </Construct Name>
<Subject Name>Fractions of an Amount </Subject Name>
<Question>Here is a number card 
\( \frac{1}{4} \) of \( B \) is \( 20 \) 
What is \( \frac{3}{5} \) of \( B \) ? ![A blue rounded rectangle with a capital B typed inside]() </Question> 
<Correct Answer>\( 60 \) </Correct Answer>
<Incorrect Answer>\( 15 \) </Incorrect Answer>
"
1848,1848,Thinks the y coordinate of a point on the x axis is 1,"<Construct Name>Identify coordinates of points on the x-axis </Construct Name>
<Subject Name>Coordinate Geometry </Subject Name>
<Question>What is the y-coordinate of the point \( (5, y) \) if it lies on the x-axis? </Question> 
<Correct Answer>\( 0 \) </Correct Answer>
<Incorrect Answer>\( 1 \) </Incorrect Answer>
"
1849,1849,Believes the gradient of a line is given by the x intercept,"<Construct Name>Calculate the gradient of a line given two points on the line </Construct Name>  
<Subject Name>Coordinate Geometry </Subject Name>  
<Question>What is the gradient of the line passing through the points (2, 5) and (6, 1)? </Question>  
<Correct Answer>\( -1 \) </Correct Answer>  
<Incorrect Answer>\( 2 \) </Incorrect Answer>  

Explanation: The correct gradient is calculated using the formula \(\frac{\Delta y}{\Delta x} = \frac{1 - 5}{6 - 2} = \frac{-4}{4} = -1\). The incorrect answer arises from the misconception that the gradient is the x-intercept, which is assumed to be 2.
"
1850,1850,Mixes up square rooting and fourth rooting,"<Construct Name>Understanding roots of different orders</Construct Name>  
<Subject Name>Roots and Radicals</Subject Name>  
<Question>What is the square root of \( 16 \) ?</Question>  
<Correct Answer>\( 4 \)</Correct Answer>  
<Incorrect Answer>\( 2 \)</Incorrect Answer>  
"
1851,1851,Does not know the properties of an isosceles triangle,"<Construct Name>Identify and calculate angles in an isosceles triangle </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>In triangle ABC, AB = AC, and angle BAC = 40°. What are the measures of angles ABC and ACB? </Question>
<Correct Answer>Angles ABC and ACB are both 70° because the base angles in an isosceles triangle are equal, and the sum of angles in a triangle is 180°. </Correct Answer>
<Incorrect Answer>Angles ABC and ACB are both 40° because the angles opposite the equal sides are equal. </Incorrect Answer>
"
1852,1852,"When adding an integer to a fraction, thinks you add the integer to the numerator","<Construct Name>Solve one-step linear equations requiring addition or subtraction, involving positive fractions </Construct Name>
<Subject Name>Linear Equations </Subject Name>
<Question>Solve the equation:
\(
x + 4 = \frac{3}{5}
\) </Question> 
<Correct Answer>\( x = -\frac{17}{5} \) </Correct Answer>
<Incorrect Answer>\( x = \frac{7}{5} \) </Incorrect Answer>
"
1853,1853,Thinks an enlargement of any scale factor keeps side lengths the same,"<Construct Name>Enlarge a shape using a given scale factor </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>A rectangle has a length of \( 5 \) cm and a width of \( 3 \) cm. If the rectangle is enlarged by a scale factor of \( 2 \), what are the new dimensions of the rectangle? </Question>  
<Correct Answer>The new dimensions are \( 10 \) cm by \( 6 \) cm. </Correct Answer>  
<Incorrect Answer>The dimensions remain \( 5 \) cm by \( 3 \) cm. </Incorrect Answer>  
"
1854,1854,Confuses tangent and radius,"<Construct Name>Identify a radius </Construct Name>  
<Subject Name>Parts of a Circle </Subject Name>  
<Question>What is the correct name for the line marked on the circle? ![A circle with a line from the centre of the circle to the circumference.]() </Question>  
<Correct Answer>Radius </Correct Answer>  
<Incorrect Answer>Tangent </Incorrect Answer>  
"
1855,1855,"Believes that if one number in a product decreases, the answer must increase. ","<Construct Name>Understanding the relationship between factors and products </Construct Name>
<Subject Name>Arithmetic and Number Theory </Subject Name>
<Question>If the product of two numbers is 48, and one of the numbers decreases from 8 to 6, what happens to the product? </Question>
<Correct Answer>The product decreases to 36. </Correct Answer>
<Incorrect Answer>The product increases. </Incorrect Answer>
"
1856,1856,Thinks multiplication and addition are the same,"<Construct Name>Understanding Operations: Multiplication vs. Addition</Construct Name>  
<Subject Name>Arithmetic Operations</Subject Name>  
<Question>Emily is solving a problem where she needs to find the total number of apples if she has 3 baskets, each containing 4 apples. She writes down her solution as \(3 + 4\). What is the correct operation she should use, and what is the correct total number of apples?</Question>  
<Correct Answer>Emily should use multiplication. The correct total number of apples is \(3 \times 4 = 12\).</Correct Answer>  
<Incorrect Answer>Emily used addition. She incorrectly calculated the total number of apples as \(3 + 4 = 7\).</Incorrect Answer>
"
1857,1857,Believes a cubic equation will have a linear graph,"<Construct Name>Recognise a cubic graph from its shape </Construct Name>
<Subject Name>Cubic Graphs-Others </Subject Name>
<Question>Which of the following is an example of a cubic graph? </Question> 
<Correct Answer>![A graph that starts in the bottom left, rises steeply, levels off, dips slightly, then rises steeply again, forming an S shape.]() </Correct Answer>
<Incorrect Answer>![A graph showing a straight line that starts in the bottom left and moves diagonally up to the top right.]() </Incorrect Answer>
"
1858,1858,Does not compensate when subtracting,"<Construct Name>Complete mental subtraction problems up to 1000 </Construct Name>  
<Subject Name>Mental Addition and Subtraction </Subject Name>  
<Question>\( 503 - 48 = \) </Question>  
<Correct Answer>\( 455 \) </Correct Answer>  
<Incorrect Answer>\( 465 \) </Incorrect Answer>  
"
1859,1859,Thinks the mode in a stem and leaf diagram  is the stem that has the most leaves ,"<Construct Name>Identify the mode from a stem-and-leaf plot</Construct Name>  
<Subject Name>Statistics</Subject Name>  
<Question>![A stem-and-leaf plot is shown. The stems are 1, 2, and 3. The leaves for stem 1 are 2, 5, 5, 7. The leaves for stem 2 are 1, 3, 3, 3, 4. The leaves for stem 3 are 0, 2, 5.]() What is the mode of the data set represented by this stem-and-leaf plot?</Question>  
<Correct Answer>\( 23 \)</Correct Answer>  
<Incorrect Answer>\( 13 \)</Incorrect Answer>  
"
1860,1860,Believes a reciprocal graph can be a straight line,"<Construct Name>Identify the shape of a graph from its equation </Construct Name>
<Subject Name>Graphing Functions </Subject Name>
<Question>Which of the following equations represents a straight line graph? </Question> 
<Correct Answer>\( y = 2x + 3 \) </Correct Answer>
<Incorrect Answer>\( y = \frac{1}{x} + 2 \) </Incorrect Answer>
"
1861,1861,Rounds to nearest 50 not 20,"<Construct Name>Round integers to the nearest other integer value (e.g. 20, 50, etc.)</Construct Name>  
<Subject Name>Rounding to the Nearest Whole (10, 100, etc.)</Subject Name>  
<Question>What is \( 783 \) rounded to the nearest \( 20 \)?</Question>  
<Correct Answer>\( 780 \)</Correct Answer>  
<Incorrect Answer>\( 800 \)</Incorrect Answer>  
"
1862,1862,Performs addition ahead of division,"<Construct Name>Use the order of operations to carry out calculations involving division and addition</Construct Name>
<Subject Name>BIDMAS (Order of Operations)</Subject Name>
<Question>\( 8 + 16 \div 4 = \)</Question>
<Correct Answer>\( 12 \)</Correct Answer>
<Incorrect Answer>\( 6 \)</Incorrect Answer>
"
1863,1863,Thinks 1l = 10 cubic centimetres,"<Construct Name>Convert between l and cm³ </Construct Name>  
<Subject Name>Volume and Capacity Units </Subject Name>  
<Question>Complete this statement:  
\( 3 \) litres \( = \) ________ \( \mathrm{cm}^{3} \) </Question>  
<Correct Answer>\( 3000 \) </Correct Answer>  
<Incorrect Answer>\( 30 \) </Incorrect Answer>  
"
1864,1864,Does not realise that the order is important in a ratio,"<Construct Name>Compare quantities using ratios </Construct Name>
<Subject Name>Ratios and Proportions </Subject Name>
<Question>In a classroom, the ratio of boys to girls is 3:5. If there are 15 boys, how many girls are there? </Question>
<Correct Answer>There are 25 girls. </Correct Answer>
<Incorrect Answer>There are 9 girls. </Incorrect Answer>
"
1865,1865,"When dividing numbers with different bases, subtracts the powers and subtracts the base numbers.","<Construct Name>Exponent Rules for Division with Different Bases </Construct Name>  
<Subject Name>Exponents and Powers </Subject Name>  
<Question>Evaluate \( \frac{8^3}{4^2} \). </Question>  
<Correct Answer>\( 8 \times 8 = 64 \) </Correct Answer>  
<Incorrect Answer>\( 4^{1} = 4 \) </Incorrect Answer>  
"
1866,1866,Confuses additive and multiplicative relationships,"<Construct Name>Determine the total cost when the price per item is increased by a percentage </Construct Name>  
<Subject Name>Percentage Increase and Multiplicative Relationships </Subject Name>  
<Question>A store sells notebooks for $5 each. During a sale, the price of each notebook is increased by 20%. What is the new price of each notebook? </Question>  
<Correct Answer>$6 \) (since \( 5 + 0.2 \times 5 = 6 \) </Correct Answer>  
<Incorrect Answer>$5.20 \) (since \( 5 + 0.2 = 5.20 \) </Incorrect Answer>  
"
1867,1867,Finds unit price then forgets to multiply up,"<Construct Name>Calculate total cost from unit price and quantity </Construct Name>
<Subject Name>Ratio and Proportion </Subject Name>
<Question>If a single apple costs $0.50, how much would it cost to buy 8 apples? </Question> 
<Correct Answer>$4.00 </Correct Answer>
<Incorrect Answer>$0.50 </Incorrect Answer>
"
1868,1868,Believes lines are parallel if they have the same y intercept ,"<Construct Name>Determine parallel lines from a set of equations </Construct Name>  
<Subject Name>Parallel Lines </Subject Name>  
<Question>Consider the following lines:  
1. \( y = 2x + 4 \)  
2. \( y = -2x + 4 \)  
3. \( y = 2x - 1 \)  
4. \( y = 3x + 4 \)  
Which lines are parallel to each other? </Question>  
<Correct Answer>Lines 1 and 3 are parallel to each other. </Correct Answer>  
<Incorrect Answer>Lines 1 and 2 are parallel to each other. </Incorrect Answer>  
"
1869,1869,"Believes that the larger the divisor, the larger the answer.","<Construct Name>Understanding division and its properties</Construct Name>  
<Subject Name>Arithmetic</Subject Name>  
<Question>Consider the division problem:  
\[  
\frac{48}{x} = 6  
\]  
If \( x \) is increased to 8, what will be the new result of the division?  
</Question>  
<Correct Answer>The new result will be \( 6 \) because \( x = 8 \) is the correct divisor for the equation \(\frac{48}{8} = 6\).</Correct Answer>  
<Incorrect Answer>The new result will be larger than \( 6 \) because a larger divisor gives a larger answer.</Incorrect Answer>  
"
1870,1870,Thinks there are 10000mm in a metre,"<Construct Name>Convert between m and mm </Construct Name>  
<Subject Name>Length Units </Subject Name>  
<Question>\( 7.5 m \) is the same as ___ \( mm \) </Question>  
<Correct Answer>\( 7500 \) </Correct Answer>  
<Incorrect Answer>\( 75000 \) </Incorrect Answer>  
"
1871,1871,"Thinks factorising a quadratic means factorising the variable terms into a single bracket, and leaving out the constant","<Construct Name>Factorise a quadratic expression in the form x² + bx + c </Construct Name>
<Subject Name>Factorising into a Double Bracket </Subject Name>
<Question>Factorise the following expression \( x^{2}+7 x+10 \) </Question> 
<Correct Answer>\( (x+2)(x+5) \) </Correct Answer>
<Incorrect Answer>\( x(x+7)+10 \) </Incorrect Answer>
"
1872,1872,Believes they only need to multiply the first and last pairs of terms when expanding double brackets,"<Construct Name>Expand two brackets with linear terms in the form (ax + b)(cx + d) </Construct Name>  
<Subject Name>Expanding Double Brackets </Subject Name>  
<Question>Expand and simplify:  
\((2x + 5)(x - 3)\) </Question>  
<Correct Answer>\(2x^2 - 6x + 5x - 15 = 2x^2 - x - 15\) </Correct Answer>  
<Incorrect Answer>\(2x^2 - 15\) </Incorrect Answer>  
"
1873,1873,Believes the median is the midpoint of the range,"<Construct Name>Calculate the median of a data set </Construct Name>  
<Subject Name>Statistics </Subject Name>  
<Question>Find the median of the following data set: \( 3, 7, 8, 12, 15, 18, 22 \). </Question>  
<Correct Answer>The median is \( 12 \). </Correct Answer>  
<Incorrect Answer>The median is \( 12.5 \). </Incorrect Answer>  


"
1874,1874,Believes the median is the frequency for the category in which it is located,"<Construct Name>Determine the median from a frequency distribution table </Construct Name>  
<Subject Name>Statistics </Subject Name>  
<Question>Given the following frequency distribution table, find the median of the data set:  

| Category | Frequency |  
|----------|-----------|  
| 1 - 10   | 5         |  
| 11 - 20  | 8         |  
| 21 - 30  | 12        |  
| 31 - 40  | 10        |  
| 41 - 50  | 5         |  

</Question>  
<Correct Answer>The median is in the 21 - 30 category. The cumulative frequency just before this category is 13, and the median is the 20th data point, which falls in the 21 - 30 category. </Correct Answer>  
<Incorrect Answer>The median is 12, as it is the frequency of the 21 - 30 category. </Incorrect Answer>  
"
1875,1875,Has used a subtraction sign to represent division,"<Construct Name>Write algebraic expressions with correct algebraic convention </Construct Name>
<Subject Name>Writing Expressions </Subject Name>
<Question>Which of the following is the correct way of writing: \( a \) divided by \( b \), then subtract \( 5 \) using algebraic convention? </Question> 
<Correct Answer>\( \frac{a}{b}-5 \) </Correct Answer>
<Incorrect Answer>\( a-b-5 \) </Incorrect Answer>
"
1876,1876,Counts leading zero as a significant figure,"<Construct Name>Round numbers between 0 and 1 to three significant figures </Construct Name>
<Subject Name>Rounding to Significant Figures </Subject Name>
<Question>What is \( 0.004567 \) rounded to three significant figures? </Question> 
<Correct Answer>\( 0.00457 \) </Correct Answer>
<Incorrect Answer>\( 0.005 \) </Incorrect Answer>
"
1877,1877,Thinks rectangles have rotational symmetry or order 4,"<Construct Name>Identify the order of rotational symmetry of a shape </Construct Name>  
<Subject Name>Properties of Quadrilaterals </Subject Name>  
<Question>Which of the following shapes has rotational symmetry of order \( 4 \)? </Question>  
<Correct Answer>![Square]() </Correct Answer>  
<Incorrect Answer>![Rectangle]() </Incorrect Answer>  
"
1878,1878,"In inverse proportion, believes that if one variable is a reciprocal, the other variable will be the reciprocal as well. ","<Construct Name>Understanding inverse proportionality between two variables </Construct Name>
<Subject Name>Proportionality and Variation </Subject Name>
<Question>If \( x \) is inversely proportional to \( y \), and \( x = 2 \) when \( y = 6 \), what is the value of \( y \) when \( x = 3 \)? </Question>
<Correct Answer>Using the inverse proportionality relationship \( x \times y = k \), where \( k \) is a constant, we have \( 2 \times 6 = 12 \). Therefore, when \( x = 3 \), \( 3 \times y = 12 \), so \( y = \frac{12}{3} = 4 \). </Correct Answer>
<Incorrect Answer>Assuming both variables are reciprocals, if \( x = 2 \) when \( y = 6 \), then when \( x = 3 \), \( y \) would be \( \frac{1}{3} \times 6 = 2 \). </Incorrect Answer>
"
1879,1879,Believes midpoint of an interval is used rather than total frequency to calculate the sector angle for a pie chart,"<Construct Name>Calculate sector angles for a pie chart using frequency data </Construct Name>
<Subject Name>Statistics and Data Representation </Subject Name>
<Question>Given the frequency table below, calculate the sector angle for the age group 20-29 in a pie chart. 

| Age Group | Frequency |
|-----------|-----------|
| 10-19     | 15        |
| 20-29     | 25        |
| 30-39     | 10        |

</Question> 
<Correct Answer>The total frequency is \(15 + 25 + 10 = 50\). The sector angle for the age group 20-29 is \(\frac{25}{50} \times 360 = 180^\circ\). </Correct Answer>
<Incorrect Answer>The midpoint of the age group 20-29 is 24.5. The sector angle is \(\frac{24.5}{50} \times 360 = 176.4^\circ\). </Incorrect Answer>
"
1880,1880,Mixes up greater than and less than symbols,"<Construct Name>Compare fractions with different numerators and denominators </Construct Name>  
<Subject Name>Fractions and Inequalities </Subject Name>  
<Question>Which symbol makes the following statement correct?  
\(\frac{3}{4} \quad \square \quad \frac{5}{6}\) </Question>  
<Correct Answer>\( < \) </Correct Answer>  
<Incorrect Answer>\( > \) </Incorrect Answer>  
"
1881,1881,Halves when asked to find the cube root,"<Construct Name>Calculate the cube root of a number </Construct Name>
<Subject Name>Square Roots, Cube Roots, etc </Subject Name>
<Question>\( \sqrt[3]{64}= \) </Question> 
<Correct Answer>\( 4 \) </Correct Answer>
<Incorrect Answer>\( 32 \) </Incorrect Answer>
"
1882,1882,Believes square numbers are triangle numbers,"<Construct Name>Identify triangular numbers </Construct Name>  
<Subject Name>Other Sequences </Subject Name>  
<Question>\( 1, 4, 9, 16, 25, 36, 49 \ldots \) What is the name commonly given to this sequence of numbers? </Question>  
<Correct Answer>The square numbers </Correct Answer>  
<Incorrect Answer>The triangle numbers </Incorrect Answer>  
"
1883,1883,Uses only the base and perpendicular height when calculating the area of a trapezium,"<Construct Name>Calculate the area of a trapezium using given dimensions </Construct Name>  
<Subject Name>Area of Simple Shapes </Subject Name>  
<Question>Calculate the area of a trapezium with parallel sides measuring \( 8 \mathrm{~cm} \) and \( 12 \mathrm{~cm} \), and a perpendicular height of \( 5 \mathrm{~cm} \). ![A trapezium with parallel sides a and b labelled as 8cm and 12cm and the perpendicular height labelled as 5cm]() </Question>  
<Correct Answer>The area is \( 50 \mathrm{~cm}^{2} \) </Correct Answer>  
<Incorrect Answer>The area is \( 40 \mathrm{~cm}^{2} \) </Incorrect Answer>  
"
1884,1884,Thinks numbers are a multiple of their index,"<Construct Name>Recognise cube numbers </Construct Name>  
<Subject Name>Squares, Cubes, etc </Subject Name>  
<Question>Which of these is a cube number? </Question>  
<Correct Answer>\( 8 \) </Correct Answer>  
<Incorrect Answer>\( 3 \) </Incorrect Answer>  
"
1885,1885,Thinks a power raised to a power leads to addition of the powers,"<Construct Name>Power of a power rule in exponents</Construct Name>
<Subject Name>Exponents and Powers</Subject Name>
<Question>If \((3^{2})^{3} = 3^{n}\), what is the value of \(n\)?</Question>
<Correct Answer>\(6\)</Correct Answer>
<Incorrect Answer>\(5\)</Incorrect Answer>
"
1886,1886,Does not understand that base angles in an isosceles are equal,"<Construct Name>Identify an isosceles triangle from a description of the properties </Construct Name>  
<Subject Name>Properties of Triangles </Subject Name>  
<Question>A triangle has the following angles: \( 70\degree, 70\degree, 40\degree \)  
Sarah says the triangle is isosceles  
Mike says the triangle is scalene  
Who is correct? </Question>  
<Correct Answer>Only Sarah </Correct Answer>  
<Incorrect Answer>Only Mike </Incorrect Answer>  
"
1887,1887,Adds instead of subtracts when asked to find the difference,"<Construct Name>Calculate the difference between two numbers in a word problem context</Construct Name>  
<Subject Name>Basic Arithmetic and Word Problems</Subject Name>  
<Question>John has 45 apples, and he gives 18 apples to his friend. How many more apples does John have compared to his friend?</Question>  
<Correct Answer>\( 9 \) apples</Correct Answer>  
<Incorrect Answer>\( 63 \) apples</Incorrect Answer>  
"
1888,1888,Does not know the information each vertical line of a box plot represents,"<Construct Name>Interpret the components of a box plot </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>In the box plot below, what does the vertical line inside the box represent? ![A box plot with a vertical line inside the box at the value 50.]() </Question> 
<Correct Answer>The median of the data set </Correct Answer>
<Incorrect Answer>The mean of the data set </Incorrect Answer>
"
1889,1889,Believes f(x - a) translates the function up a units,"<Construct Name>Identify horizontal translations in the form f(x) = for non-trigonometric functions </Construct Name>
<Subject Name>Transformations of functions in the form f(x) </Subject Name>
<Question>What transformation maps the graph of \(y=f(x)\) to the graph of \(y=f(x-5)\)? </Question>
<Correct Answer>Translation by vector \(\left[\begin{array}{l} 5 \\ 0 \end{array}\right]\) </Correct Answer>
<Incorrect Answer>Translation by vector \(\left[\begin{array}{l} 0 \\ 5 \end{array}\right]\) </Incorrect Answer>
"
1890,1890,Thinks the multiplication sign means to add,"<Construct Name>Calculate the product of two numbers </Construct Name>  
<Subject Name>Multiplication </Subject Name>  
<Question>What is the result of \( 3 \times 4 \) ? </Question>  
<Correct Answer>\( 12 \) </Correct Answer>  
<Incorrect Answer>\( 7 \) </Incorrect Answer>  
"
1891,1891,Believes they can cross-cancel before flipping the second fraction when dividing fractions,"<Construct Name>Divide fractions by multiplying by the reciprocal of the divisor </Construct Name>
<Subject Name>Fraction Division </Subject Name>
<Question>Calculate: 
\[
\frac{3}{4} \div \frac{2}{5}
\] </Question> 
<Correct Answer>\(\frac{3}{4} \times \frac{5}{2} = \frac{15}{8}\) </Correct Answer>
<Incorrect Answer>\(\frac{3}{2} \times \frac{5}{4} = \frac{15}{8}\) </Incorrect Answer>
"
1892,1892,Does not recognise the sin graph,"<Construct Name>Recognise and interpret the sine graph </Construct Name>
<Subject Name>Trigonometry and Graphs </Subject Name>
<Question>Identify the graph of \( y = \sin(x) \) from the following options: 
A) A straight line passing through the origin 
B) A wave-like curve oscillating between -1 and 1 
C) A parabola opening upwards 
D) A hyperbola </Question> 
<Correct Answer>B) A wave-like curve oscillating between -1 and 1 </Correct Answer>
<Incorrect Answer>A) A straight line passing through the origin </Incorrect Answer>
"
1893,1893,"Believes the y intercept is given by the difference between the x and y coordinates of any point on the line, not just the point (0, c) ","<Construct Name>Work out the equation of a line when given a positive gradient and a point on the line </Construct Name>  
<Subject Name>Finding the Equation of a Line </Subject Name>  
<Question>A line has a gradient of \( 4 \) and passes through the point \( (1,9) \). What is its equation? </Question>  
<Correct Answer>\( y = 4x + 5 \) </Correct Answer>  
<Incorrect Answer>\( y = 4x + 8 \) </Incorrect Answer>  
"
1894,1894,Confuses the part and the whole in missing number subtraction problems,"<Construct Name>Subtract integers up to 4 digits using a written method where carrying is needed </Construct Name>
<Subject Name>Written Subtraction </Subject Name>
<Question>What number should replace the star? \begin{tabular}{cccc}
\(\space\) & \( 8 \) & \( 4 \) & \( 7 \) & \( 6 \) \\
\(-\) & \(3\) & \(6\) & \(9\) & \(\bigstar\)\\
\(\space\) & \(4\) & \(7\) & \(8\) & \(9\)\\
\end{tabular} </Question> 
<Correct Answer>\( 7 \) </Correct Answer>
<Incorrect Answer>\( 3 \) </Incorrect Answer>
"
1895,1895,Does not realise that all circles are similar,"<Construct Name>Identify whether two shapes are similar or not </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>Which of the following pairs of shapes are always similar? </Question>  
<Correct Answer>All circles are similar </Correct Answer>  
<Incorrect Answer>All rectangles are similar </Incorrect Answer>  
"
1896,1896,"When finding the gradient from the equation of a line in the form ax + by = c, believes b/a is the gradient","<Construct Name>Find the gradient of a line written in the form ax + by = c </Construct Name>
<Subject Name>Finding the Gradient and Intercept of a Line from the Equation </Subject Name>
<Question>A line has equation \( 4x + 2y = 8 \). What is its gradient? </Question>
<Correct Answer>\( -\frac{4}{2} = -2 \) </Correct Answer>
<Incorrect Answer>\( \frac{2}{4} = \frac{1}{2} \) </Incorrect Answer>
"
1897,1897,Confuses vertically opposite angles and angles around a point,"<Construct Name>Identify vertically opposite angles in intersecting lines </Construct Name>  
<Subject Name>Basic Angle Facts (intersecting lines, opposite angles, etc) </Subject Name>  
<Question>In the diagram below, lines \(AB\) and \(CD\) intersect at point \(E\). If \(\angle AEC = 120^\circ\), what is the measure of \(\angle BED\)? ![Diagram of intersecting lines with angles marked at the intersection point.]() </Question>  
<Correct Answer>\(120^\circ\) </Correct Answer>  
<Incorrect Answer>\(240^\circ\) </Incorrect Answer>  
"
1898,1898,"When adding decimals, just adds the digits and ignores place value","<Construct Name>Add decimals with different numbers of decimal places </Construct Name>
<Subject Name>Adding and Subtracting with Decimals </Subject Name>
<Question>\( 4.6 + 3.25 = \) </Question> 
<Correct Answer>\( 7.85 \) </Correct Answer>
<Incorrect Answer>\( 7.11 \) </Incorrect Answer>
"
1899,1899,Thinks the missing length has to be half the length of the side given,"<Construct Name>Calculate the missing side length of a right-angled triangle using the Pythagorean theorem </Construct Name>
<Subject Name>Geometry and Trigonometry </Subject Name>
<Question>A right-angled triangle has one side of length \( 6 \mathrm{~cm} \) and a hypotenuse of length \( 10 \mathrm{~cm} \). What is the length of the other side? </Question> 
<Correct Answer>\( 8 \mathrm{~cm} \) </Correct Answer>
<Incorrect Answer>\( 3 \mathrm{~cm} \) </Incorrect Answer>
"
1900,1900,Thinks two variables next to each other represent addition,"<Construct Name>Evaluate expressions involving multiple variables without explicit operators</Construct Name>  
<Subject Name>Algebraic Expressions</Subject Name>  
<Question>Evaluate the expression \( x y + z \) when \( x = 4 \), \( y = 3 \), and \( z = 5 \).</Question>  
<Correct Answer>\( 4 \times 3 + 5 = 12 + 5 = 17 \)</Correct Answer>  
<Incorrect Answer>\( 4 + 3 + 5 = 12 \)</Incorrect Answer>  
"
