,MisconceptionId,MisconceptionName,response
2324,2324,Believes the y-intercept of a line is the root of its equation,"<Construct Name>Understanding the y-intercept and roots (x-intercepts) of a linear equation </Construct Name>
<Subject Name>Coordinate Geometry </Subject Name>
<Question>Determine the x-intercept of the line given by the equation \( y = 3x - 6 \).</Question>
<Correct Answer>The x-intercept is found by setting \( y = 0 \) in the equation: \( 0 = 3x - 6 \) leads to \( x = 2 \). Thus, the x-intercept is \( (2, 0) \). </Correct Answer>
<Incorrect Answer>Believing the y-intercept is the root, the student might incorrectly identify the x-intercept as \( (0, -6) \). </Incorrect Answer>
"
2325,2325,Believes data implies equal chance of selection,"<Construct Name>Probability distribution and the concept of weighted probability </Construct Name>
<Subject Name>Probability and Statistics </Subject Name>
<Question>There is a bag containing 3 red marbles, 2 blue marbles, and 5 green marbles. If one marble is drawn at random, what is the probability of drawing a red marble? </Question> 
<Correct Answer>The probability is \(\frac{3}{10}\) </Correct Answer>
<Incorrect Answer>\(\frac{1}{3}\) </Incorrect Answer>
"
2326,2326,Multiplies rather than adds ,"<Construct Name>Recognize and apply arithmetic operations correctly in real-world context problems involving combinations or grouping</Construct Name>  
<Subject Name>Arithmetic and Word Problems</Subject Name>  
<Question>If each basket contains 6 apples and you have 3 baskets, how many apples do you have in total?</Question>  
<Correct Answer>\( 18 \) </Correct Answer>  
<Incorrect Answer>\( 9 \) </Incorrect Answer>  


"
2327,2327,Does not understand that a space can be used to separate the thousands column from the hundreds column,"<Construct Name>Understanding the use of spaces in numerical notation</Construct Name>
<Subject Name>Number Formatting</Subject Name>
<Question>Read and interpret the number shown with spaces and write it in the numerical form: 
204 050</Question>
<Correct Answer>Two hundred and four thousand and fifty</Correct Answer>
<Incorrect Answer>Two hundred and four and fifty</Incorrect Answer>
"
2328,2328,"When using the capture-recapture method, believes the number caught second is the numerator and the number marked second is the denominator","<Construct Name>Estimate animal population using the capture-recapture method </Construct Name>
<Subject Name>Statistics and Probability </Subject Name>
<Question>A wildlife researcher is trying to estimate the population of turtles in a lake. She captures and tags \( 40 \) turtles, releases them, and later captures \( 50 \) turtles, among which \( 10 \) are tagged. Estimate the total population of turtles in the lake. </Question>
<Correct Answer>The estimate for the total population of turtles is \( \frac{40 \times 50}{10} = 200 \). </Correct Answer>
<Incorrect Answer>The misunderstanding would lead to the erroneous calculation of \( \frac{50}{10} \times 40 = 200 \), giving the impression that the marked turtles (which should be in the denominator) taken from the second catch are used incorrectly. </Incorrect Answer>
"
2329,2329,Thinks the remainder is the difference between the dividend and the next biggest multiple,"<Construct Name>Understanding Remainders in Long Division</Construct Name>  
<Subject Name>Arithmetic/Division</Subject Name>  
<Question>Tom has a collection of 58 marbles. He wants to organize them into groups of 9. How many full groups can Tom make, and how many marbles will be left over?</Question>  
<Correct Answer>Tom can make 6 full groups, and there will be 4 marbles left over.</Correct Answer>  
<Incorrect Answer>Tom can make 6 full groups, and the remainder would be the difference between 58 and the next biggest multiple of 9, which is 63. So, the remainder is 5.</Incorrect Answer>  
"
2330,2330,Rounds incorrectly by changing multiple place values,"<Construct Name>Round numbers to the nearest whole number</Construct Name>
<Subject Name>Rounding Whole Numbers</Subject Name>
<Question>What is \( 47.849 \) rounded to the nearest whole number? </Question>
<Correct Answer>\( 48 \) </Correct Answer>
<Incorrect Answer>\( 57 \) </Incorrect Answer>
"
2331,2331,Believes the angle in a pie chart sector is equal to the frequency,"<Construct Name>Determine the number of participants for a category based on pie chart sector angles</Construct Name>  
<Subject Name>Pie Chart</Subject Name>  
<Question>A pie chart represents the activities chosen by participants in a camp.

If \( 24 \) participants chose Hiking, how many participants chose Swimming? ![A pie chart split into four parts, labelled with camp activities. The part for Hiking is 60 degrees, Kayaking is 120 degrees, Swimming is 120 degrees, and Archery is 60 degrees.]()</Question>  
<Correct Answer>\( 24 \)</Correct Answer>  
<Incorrect Answer>\( 120 \)</Incorrect Answer>  
"
2332,2332,Uses slant height instead of perpendicular height to find area of a trapezium,"<Construct Name>Calculate the area of a trapezium using given dimensions including a diagonal </Construct Name>  
<Subject Name>Area of Simple Shapes </Subject Name>  
<Question>Find the area of a trapezium where one of the non-parallel sides is used incorrectly as the height in the calculation. The parallel sides are 12m and 6m, the perpendicular height is 5m, and the other non-parallel side (diagonal) is 7m.</Question>  
<Correct Answer>Area = \(\left(\frac{12 + 6}{2}\right) \times 5 = 45\) square meters </Correct Answer>  
<Incorrect Answer>Area = \(\left(\frac{12 + 6}{2}\right) \times 7 = 63\) square meters </Incorrect Answer>  
"
2333,2333,Thinks there are 10 million mm in 1 km,"<Construct Name>Unit Conversion and Scaling in Problem Solving</Construct Name>  
<Subject Name>Measurement and Conversion</Subject Name>  
<Question>A factory produces metal rods that are \( 2.5 \) km long. To package them, each rod is measured in millimetres. How long is each rod in millimetres?</Question>  
<Correct Answer>Two million five hundred thousand millimetres</Correct Answer>  
<Incorrect Answer>Twenty-five million millimetres</Incorrect Answer>  
"
2334,2334,Does not know that angles around a point sum to 360,"<Construct Name>Find missing angles using angles around a point </Construct Name>  
<Subject Name>Basic Angle Facts (straight line, opposite, around a point, etc) </Subject Name>  
<Question>What is the size of angle \( x \)? ![Angles around a point split into two parts, one is labelled 250 degrees and the other x]() </Question>  
<Correct Answer>\( 110^{\circ} \) </Correct Answer>  
<Incorrect Answer>\( 90^{\circ} \) </Incorrect Answer>  
"
2335,2335,"When multiplying decimals, multiplies rather than divides when reinserting the decimal.","<Construct Name>Multiplying Decimals</Construct Name>
<Subject Name>Basic Arithmetic</Subject Name>
<Question>Calculate the product of 3.5 and 2.7.</Question>
<Correct Answer>9.45</Correct Answer>
<Incorrect Answer>945</Incorrect Answer>

Explanation: For the correct answer, the student should multiply 35 by 27 to get 945, and then divide by 100 (since there are a total of two decimal places in the factors) to correctly place the decimal point, resulting in 9.45. For the incorrect answer, the student might mistakenly treat the multiplication as not involving decimals, thereby overlooking the need to adjust the decimal point, resulting in 945.
"
2336,2336,Confuses co-interior and corresponding angles,"<Construct Name>Identify corresponding angles </Construct Name>
<Subject Name>Angle Facts with Parallel Lines </Subject Name>
<Question>In the figure below, two parallel lines \( AB \) and \( CD \) are cut by a transversal \( EF \) at points \( G \) and \( H \). Which angle is corresponding to angle \( \angle AGH \)? ![Diagram showing line EF (transversal) intersecting parallel lines AB and CD at points G and H respectively. Angle AGH is marked.]() </Question>
<Correct Answer>\(\angle CHF\) </Correct Answer>
<Incorrect Answer>\(\angle GHD\) </Incorrect Answer>
"
2337,2337,"Struggles to visualise how an object will look in 3D when given a plan view, front and side elevation","<Construct Name>Visualise and interpret 3D shapes from 2D projections </Construct Name>
<Subject Name>Geometry and Spatial Reasoning </Subject Name>
<Question>You are given three views of a solid object:
- A plan view shows a \( 3 \times 3 \) grid with the middle cell shaded.
- A front elevation shows a rectangular shape that is \( 3 \) units wide and \( 2 \) units tall.
- A side elevation shows a rectangular shape that is \( 3 \) units wide and \( 1 \) unit tall.

Based on these projections, describe the 3D structure of the solid.</Question>
<Correct Answer>The solid is a flat, L-shaped structure with two layers, extending \( 3 \) units wide and \( 2 \) units long, where the highest layer forming a ridge \( 3 \) units wide and \( 1 \) unit long on one side. </Correct Answer>
<Incorrect Answer>The solid is a uniform cube measuring \( 3 \) units in all dimensions because each view shows symmetric dimensions.</Incorrect Answer>
"
2338,2338,Believes the lower quartile is the lowest value in a list,"<Construct Name>Understanding and calculating quartiles in a data set</Construct Name>  
<Subject Name>Statistics</Subject Name>  
<Question>Consider the following data set representing the ages of participants in a study: \(5, 8, 12, 14, 16, 18, 21, 23, 25, 29\). Find the lower quartile (Q1) of the data set.</Question>  
<Correct Answer>The lower quartile (Q1) is \(12\).</Correct Answer>  
<Incorrect Answer>The lower quartile (Q1) is \(5\), because it's the lowest value without considering its position in statistical terms.</Incorrect Answer>  
"
2339,2339,Believes that reciprocals are undefined for negative numbers,"<Construct Name>Understanding and calculating reciprocals </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Evaluate the reciprocal of \(-\frac{3}{4}\). </Question>  
<Correct Answer>The reciprocal of \(-\frac{3}{4}\) is \(-\frac{4}{3}\). </Correct Answer>  
<Incorrect Answer>The reciprocal of \(-\frac{3}{4}\) is undefined. </Incorrect Answer>  
"
2340,2340,Does not recognise when to find a multiple from a worded question,"<Construct Name>Identify the necessity of multiplication in multi-step word problems</Construct Name>
<Subject Name>Arithmetic Word Problems</Subject Name>
<Question>A farmer has \( 4 \) fields. Each field can contain \( 25 \) baskets of vegetables. She decides to sell vegetables from \( 3 \) fields. How many baskets of vegetables does she plan to sell?</Question>
<Correct Answer>\( 75 \) baskets</Correct Answer>
<Incorrect Answer>\( 25 \) baskets</Incorrect Answer>
"
2341,2341,Does not know how to calculate the sum of interior angles,"<Construct Name>Calculate the sum of the interior angles in a polygon </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>What is the sum of all the interior angles of a regular decagon? </Question> 
<Correct Answer>\( 1440^{\degree} \) </Correct Answer>
<Incorrect Answer>\( 1620^{\degree} \) </Incorrect Answer>
"
2342,2342,Believes they add the conversion factor when converting between units,"<Construct Name>Unit Conversion </Construct Name>
<Subject Name>Measurement and Conversion </Subject Name>
<Question>A recipe calls for 250 milliliters of milk. How many liters of milk are needed? </Question> 
<Correct Answer>\(0.25\) liters </Correct Answer>
<Incorrect Answer>\(250.1\) liters </Incorrect Answer>
"
2343,2343,Believes total frequency in a table is given by the sum of the categories given,"<Construct Name>Understanding frequency distribution in bar charts</Construct Name>

<Subject Name>Statistics and Data Interpretation</Subject Name>

<Question>Below is a bar chart representing the number of students getting different grades in a mathematics test. How many students took the test? 

![\begin{tabular}{c|c}
Grade & Frequency \\
\hline
A & 4 \\
B & 9 \\
C & 5 \\
D & 3 \\
E & 1 \\
\end{tabular}]()</Question>

<Correct Answer>\( 22 \)</Correct Answer>

<Incorrect Answer>\( 5 \)</Incorrect Answer>
"
2344,2344,"When counting partial symbols on pictogram, uses the fraction rather than the amount it represents","<Construct Name>Estimate quantities and make calculations from pictograms </Construct Name>
<Subject Name>Pictogram </Subject Name>
<Question>This pictogram shows the number of books sold in a bookstore over five days.

How many total books were sold on Wednesday and Thursday combined? ![A pictogram showing the number of books sold each day. Monday has 2 symbols, Tuesday has 3 symbols, Wednesday has 2 and a half symbols, Thursday has 1 and three-quarter symbols, and Friday has 4 symbols. Each symbol represents 8 books.]() </Question> 
<Correct Answer>\( 36 \) </Correct Answer>
<Incorrect Answer>\( 20.25 \) </Incorrect Answer>
"
2345,2345,Counts half-squares as full squares when calculating area on a square grid,"<Construct Name>Calculate the area of a triangle by counting complete and partial squares on a grid</Construct Name>  
<Subject Name>Area of Simple Shapes</Subject Name>  
<Question>What is the area of the triangle? ![A right-angled triangle drawn on a square grid, with its legs along two grid lines, forming a base of 4 squares and a height of 3 squares.]() </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( 12 \) </Incorrect Answer>  
"
2346,2346,"When subtracting decimals with a different number of decimal places, lines up the digits incorrectly","<Construct Name>Subtract decimals where the numbers involved have a different number of decimal places </Construct Name>  
<Subject Name>Adding and Subtracting with Decimals </Subject Name>  
<Question>\( 85.6-0.34= \) </Question>  
<Correct Answer>\( 85.26 \) </Correct Answer>  
<Incorrect Answer>\( 85.3 \) </Incorrect Answer>  
"
2347,2347,Believes class width divided by frequency density gives frequency in a histogram,"<Construct Name>Interpreting frequency density in histograms</Construct Name>  
<Subject Name>Statistics</Subject Name>  
<Question>A histogram shows the distribution of test scores. For one of the bars, the class width is 5, and the frequency density is 2. What is the frequency for this class?</Question>  
<Correct Answer>The frequency is 10 because frequency = class width × frequency density = 5 × 2 = 10.</Correct Answer>  
<Incorrect Answer>The frequency is 2.5 because the student mistakenly divides class width by frequency density, 5 ÷ 2 = 2.5.</Incorrect Answer>
"
2348,2348,Believes the number of edges on a 3D shape match those of the 2D cross section,"<Construct Name>Eulers's Formula for Polyhedra</Construct Name>
<Subject Name>Geometry and 3D Shapes</Subject Name>
<Question>A cube has a square cross-section when sliced parallel to its base. How many edges does the cube have?</Question>
<Correct Answer>12</Correct Answer>
<Incorrect Answer>4</Incorrect Answer>
"
2349,2349,Forgets that a number divided by itself is 1,"<Construct Name>Simplifying Expressions with Variables</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>Simplify the expression: \( \frac{5a + 3}{5a + 3} \)</Question>
<Correct Answer>\( 1 \)</Correct Answer>
<Incorrect Answer>\( 5a + 3 \)</Incorrect Answer>
"
2350,2350,"When multiplying a decimal less than 1 by an integer, gives an answer 10 times bigger than it should be","<Construct Name>Multiply a decimal by an integer </Construct Name>
<Subject Name>Multiplying and Dividing with Decimals </Subject Name>
<Question>Work out:
\[
0.05 \times 15
\] </Question> 
<Correct Answer>\( 0.75 \) </Correct Answer>
<Incorrect Answer>\( 7.5 \) </Incorrect Answer>
"
2351,2351,Believes to find the angle for a pie chart sector you calculate 360 divided by the frequency of that sector,"<Construct Name>Calculate the sector angle on a pie chart for a given category</Construct Name>  
<Subject Name>Pie Chart</Subject Name>  
<Question>Consider the following data representing the favorite sports of students in a class:\begin{tabular}{|c|c|c|c|} \hline Sport & Basketball & Soccer & Tennis \\ \hline Number of students & \( 15 \) & \( 10 \) & \( 5 \) \\ \hline \end{tabular} What is the angle that represents the soccer segment in a pie chart of this data?</Question>  
<Correct Answer>\( \frac{10}{15+10+5} \times 360 \) = \( 100^\circ \)</Correct Answer>  
<Incorrect Answer>\( 360 \div 10 \) = \( 36^\circ \)</Incorrect Answer>
"
2352,2352,Writes the index as a digit on the end of a number,"<Construct Name>Determine the fourth power of a number </Construct Name>
<Subject Name>Exponents and Powers </Subject Name>
<Question>\( 5^{4}= \) </Question>
<Correct Answer>\( 625 \) </Correct Answer>
<Incorrect Answer>\( 54 \) </Incorrect Answer>
"
2353,2353,Does not divide by 2 when calculating the area of a trapezium,"<Construct Name>Find the area of a trapezium when its dimensions are provided </Construct Name>
<Subject Name>Area of Simple Shapes </Subject Name>
<Question>Find the area of a trapezium with one parallel side measuring \( 8 \mathrm{~cm} \), the other measuring \( 12 \mathrm{~cm} \), and the height measuring \( 5 \mathrm{~cm} \). </Question>
<Correct Answer>The correct area is \( 50 \mathrm{~cm}^{2} \). This is calculated using the formula: \(\text{Area} = \frac{1}{2} \times (\text{Base}_1 + \text{Base}_2) \times \text{Height} = \frac{1}{2} \times (8 + 12) \times 5 = 50 \mathrm{~cm}^{2}\). </Correct Answer>
<Incorrect Answer>The incorrect area is \( 100 \mathrm{~cm}^{2} \), which results from neglecting to divide by 2: \(\text{Area} = (8 + 12) \times 5 = 100 \mathrm{~cm}^{2}\). </Incorrect Answer>
"
2354,2354,"When describing a translation, identifies the correct number of jumps but mixes up the directions .","<Construct Name>Describe simple directions to translate a shape or object using words not vectors </Construct Name>
<Subject Name>Translation and Vectors </Subject Name>
<Question>![A coordinate grid with point A marked at (5,6) and point B marked at (2,8)]() Describe the movements to get from point \( \mathrm{A} \) to point \( \mathrm{B} \). </Question> 
<Correct Answer>Left \( 3 \) squares, up \( 2 \) squares </Correct Answer>
<Incorrect Answer>Up \( 3 \) squares, left \( 2 \) squares </Incorrect Answer>
"
2355,2355,Does not know how to find order of rotational symmetry,"<Construct Name>Identify the order of rotational symmetry of a shape </Construct Name>  
<Subject Name>Geometric Transformations </Subject Name>  
<Question>A regular hexagon is rotated around its center. How many times does the hexagon map onto itself as it completes one full turn (360 degrees)? </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( 1 \) </Incorrect Answer>  
"
2356,2356,Thinks a difference of one part in a ratio means the quantities will differ by one unit,"<Construct Name>Given information about one part, work out other parts </Construct Name>
<Subject Name>Sharing in a Ratio </Subject Name>
<Question>In a recipe, the ratio of flour to sugar is \( 7: 4 \). 
If there are \( 280 \) grams of flour, how much sugar is used? </Question>
<Correct Answer>\( 160 \ \mathrm{grams} \) </Correct Answer>
<Incorrect Answer>\( 281 \ \mathrm{grams} \) </Incorrect Answer>
"
2357,2357,Thinks sign for parallel lines just means opposite,"<Construct Name> Identifying Parallel Lines in a Triangle </Construct Name>

<Subject Name> Geometry </Subject Name>

<Question> In triangle ABC, identify the pair of sides that are parallel given the small triangle marks. ![Triangle ABC with parallel lines indicating segment DE parallel to side BC]() </Question>

<Correct Answer> The sides DE and BC are parallel. </Correct Answer>

<Incorrect Answer> The sides DE and BC are opposite. </Incorrect Answer>
"
2358,2358,Believes even numbers can have odd multiples,"<Construct Name>Odd and Even Numbers and Their Properties </Construct Name>  
<Subject Name>Number Theory </Subject Name>  
<Question>Alex claims: ""The number 36 has an odd multiple that is 81."" What can you say about Alex's claim? </Question>  
<Correct Answer>Alex's claim is incorrect because an even number multiplied by any integer always results in an even number. </Correct Answer>  
<Incorrect Answer>Alex's claim is correct because 36 can have odd multiples. </Incorrect Answer>  
"
2359,2359,Believes division is commutative ,"<Construct Name>Conceptual understanding of division</Construct Name>  
<Subject Name>Operations with Rational Numbers</Subject Name>  
<Question>Amy thinks that the expression \( \frac{8}{4} \) is equivalent to \( \frac{4}{8} \). What is the correct value of each expression?</Question>  
<Correct Answer>\( \frac{8}{4} = 2 \) and \( \frac{4}{8} = 0.5 \)</Correct Answer>  
<Incorrect Answer>Both expressions are equal, so \( \frac{8}{4} = \frac{4}{8} = 1 \)</Incorrect Answer>  
"
2360,2360,Thinks the scale factor is found by adding the lengths of two corresponding sides together,"<Construct Name>Determining Scale Factor Using Proportional Reasoning</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>The sides of triangle A are 5 cm, 12 cm, and 13 cm. Triangle B is a similar triangle, with the shortest side measuring 10 cm. What is the scale factor from triangle A to triangle B?</Question>  
<Correct Answer>The scale factor is 2, derived by dividing the length of the shortest side of triangle B (10 cm) by the shortest side of triangle A (5 cm).</Correct Answer>  
<Incorrect Answer>The scale factor is 15, found by mistakenly adding the lengths of the shortest sides of triangles A (5 cm) and B (10 cm).</Incorrect Answer>  
"
2361,2361,Believes a fraction out of a number other than 100 represents a percentage,"<Construct Name>Convert fractions to percentages containing 1 decimal place </Construct Name>
<Subject Name>Converting between Fractions and Percentages </Subject Name>
<Question>What is \( \frac{9}{25} \) written as a percentage? </Question>
<Correct Answer>\( 36.0 \% \) </Correct Answer>
<Incorrect Answer>\( 36 \% \) </Incorrect Answer>
"
2362,2362,Believes angles on a straight line add to 360 degrees,"<Construct Name>Identify the angle sum property of a linear pair</Construct Name>  
<Subject Name>Geometry: Angles and Lines</Subject Name>  
<Question>If angle \( x \) and angle \( y \) form a linear pair, and \( x = 130^\circ \), what is the measure of angle \( y \)? ![A straight line with angles x and y forming a linear pair]()</Question>  
<Correct Answer>\( y = 50^\circ \) because \( x + y = 180^\circ \)</Correct Answer>  
<Incorrect Answer>\( y = 230^\circ \) because \( x + y = 360^\circ \)</Incorrect Answer>  
"
2363,2363,Assumes fractions with prime numerators cannot be simplified,"<Construct Name>Understanding fraction simplification when the numerator is prime</Construct Name>
<Subject Name>Rational Numbers</Subject Name>
<Question>Simplify the fraction: \( \frac{17}{51} \).</Question>
<Correct Answer>The fraction simplifies to \( \frac{1}{3} \). You divide both the numerator (17) and the denominator (51) by 17, which is a common factor.</Correct Answer>
<Incorrect Answer>The fraction cannot be simplified because 17 is a prime number, and the misconception is that a prime numerator means you cannot simplify.</Incorrect Answer>
"
2364,2364,Believes all possible outcomes must have equal probability,"<Construct Name>Assign probabilities to different outcomes based on given data</Construct Name>
<Subject Name>Probability and Statistics</Subject Name>
<Question>A bag contains 5 balls: 2 red, 1 blue, and 2 green. If a ball is drawn at random, what is the probability of drawing a blue ball?</Question>
<Correct Answer>\( \frac{1}{5} \), because there is 1 blue ball out of a total of 5 balls.</Correct Answer>
<Incorrect Answer>\( \frac{1}{3} \), because of a misconception that each color (red, blue, green) has an equal chance of being drawn.</Incorrect Answer>
"
2365,2365,Confuses vertically opposite angles with angles on a straight line,"<Construct Name>Determine angles in intersecting lines</Construct Name>  
<Subject Name>Basic Angle Facts (straight line, opposite, around a point, etc)</Subject Name>  
<Question>If two lines intersect to form four angles, and one of the angles is \( 80^\circ \), what is the size of the angle vertically opposite to it? ![Diagram showing two intersecting lines creating four angles. The top left angle is labelled as 80 degrees.]()</Question>  
<Correct Answer>\( 80^{\circ} \)</Correct Answer>  
<Incorrect Answer>\( 100^{\circ} \)</Incorrect Answer>  
"
2366,2366,Mixes up the words “to” and “past” when telling the time,"<Construct Name>Telling Time Using Analog Clocks</Construct Name>  
<Subject Name>Measurement and Time</Subject Name>  
<Question>Sarah looks at the clock and sees the time as 7:45. She needs to catch the bus that arrives at quarter to 8:00. How many minutes does she have until the bus arrives?</Question>  
<Correct Answer>She has 15 minutes until the bus arrives.</Correct Answer>  
<Incorrect Answer>She has 30 minutes until the bus arrives.</Incorrect Answer>  
"
2367,2367,Confuses dependent and mutually exclusive events,"<Construct Name>Understanding and Differentiating Between Dependent and Mutually Exclusive Events</Construct Name>  
<Subject Name>Probability Theory</Subject Name>  
<Question>Consider two events, A and B. Event A is rolling a number greater than 4 on a six-sided die, and Event B is drawing a red card from a standard deck of cards. Are these two events mutually exclusive?</Question>  
<Correct Answer>No, these two events are not mutually exclusive because the occurrence of one does not prevent the occurrence of the other. They are independent events, as one event happening does not affect the probability of the other event occurring.</Correct Answer>  
<Incorrect Answer>Yes, these two events are mutually exclusive because they happen separately in different contexts (rolling a die and drawing from a deck) so they cannot occur at the same time.</Incorrect Answer>  
"
2368,2368,Converts a fraction to a percentage by placing a decimal point between the numerator and denominator,"<Construct Name>Converting fractions to percentages</Construct Name>  
<Subject Name>Percentage calculations</Subject Name>  
<Question>A store has a discount offer where customers save \(\frac{3}{5}\) on selected items. What is the discount percentage?</Question>  
<Correct Answer>The discount percentage is \(60\%\) because \(\frac{3}{5} \times 100 = 60\%\).</Correct Answer>  
<Incorrect Answer>The incorrect discount percentage is \(3.5\%\) or \(0.35\%\) if one places a decimal between the numerator and the denominator, interpreting it as \(3.5\) instead of \(\frac{3}{5}\).</Incorrect Answer>
"
2369,2369,Does not know protractor should be positioned with one side of the angle at 0,"<Construct Name>Measuring Angles</Construct Name>
<Subject Name>Geometry</Subject Name>
<Question>Using a protractor, measure the angle between line AB and line AC. Assume line AB is the baseline, and the angle opens toward line AC.</Question>
<Correct Answer>The correct way to measure this angle is to align the protractor's center or origin with point A, ensuring that line AB aligns with the 0 line on the protractor. Measure where line AC intersects the protractor's degree markings, let's say at 45 degrees. Therefore, the angle is 45 degrees.</Correct Answer>
<Incorrect Answer>Incorrectly aligns the protractor by placing point A at the center of the protractor but does not ensure that line AB is at 0 degrees. Instead, they might align line AB with another random degree (e.g., 10 degrees on the protractor's scale). As a result, when they measure the intersection of line AC with the protractor's scale, they record it as, say, 55 degrees, providing an incorrect angle measurement of 55 degrees. This results from counting incorrectly from the misaligned 0 position.</Incorrect Answer>
"
2370,2370,Uses angles on a straight line in the wrong context ,"<Construct Name>angles around a point </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>In the figure below, point \( O \) is at the center of the circle. \( \angle AOB = 130^\circ \) and \( \angle BOC = 140^\circ \). Find the measure of \( \angle AOC \). </Question>  
<Correct Answer>\( \angle AOB + \angle BOC + \angle COA = 360^\circ\). Therefore, \( 130^\circ + 140^\circ + \angle AOC = 360^\circ \). So, \( \angle AOC = 360^\circ - 270^\circ = 90^\circ \). </Correct Answer>  
<Incorrect Answer>Using angles on a straight line, \( 180^\circ - (130^\circ + 140^\circ) = -90^\circ \). However, this is incorrect because they're angles around a point, not on a straight line. </Incorrect Answer>
"
2371,2371,Believes a direct proportion graph is a horizontal line,"<Construct Name>Understand and sketch graphs of direct variation</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>If a car travels at a constant speed, the distance (in miles) it covers is directly proportional to the time (in hours) it travels. The car travels 60 miles in 1 hour.
Which of these graphs accurately represent the distance travelled up to 5 hours?</Question>
<Correct Answer>![A straight line graph starting from the origin, with the x-axis labeled time (hours) extending to 5, and the y-axis labeled distance (miles) extending to 300, showing a slope of 60 miles per hour](https://via.placeholder.com/300)</Correct Answer>
<Incorrect Answer>![A straight horizontal line graph from 300 on the y-axis, y-axis labeled distance (miles) extending to 300, x-axis labeled time (hours) extending to 5](https://via.placeholder.com/300)</Incorrect Answer>
"
2372,2372,"Believes that when factorising a quadratic with a coefficient of x squared, the two constants in the brackets still add to give the coefficient of x","<Construct Name>Factorisation of quadratic equations with a leading coefficient </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Factorise the quadratic equation: \(2x^2 + 7x + 3\)</Question>  
<Correct Answer>\((2x + 1)(x + 3)\) </Correct Answer>  
<Incorrect Answer>\((2x + 3)(x + 1)\) </Incorrect Answer>  
"
2373,2373,Does not understand parts must be equal in a fraction diagram,"<Construct Name>Equivalent Fractions and Comparing Fractions in Diagrams </Construct Name>
<Subject Name>Fraction Comparison and Equivalence </Subject Name>
<Question>Identify which fraction represents the shaded part of the rectangle. ![A rectangle divided into 3 equal sections horizontally and 2 unequal sections vertically, forming a grid of 6 sections overall. Three smaller sections in a corner are shaded.]() </Question>
<Correct Answer>\( \frac{1}{2} \) </Correct Answer>
<Incorrect Answer>\( \frac{3}{6} \) </Incorrect Answer>
"
2374,2374,Believes a quarter of 2 is 0.25,"<Construct Name>Understanding fractions and their relationship to whole numbers</Construct Name>
<Subject Name>Number Theory or Arithmetic</Subject Name>
<Question>In a dance class, there are 2 boys and 8 girls. If a quarter of the boys join another class, how many boys remain in the dance class?</Question>
<Correct Answer>Since a quarter of 2 boys is \(\frac{1}{4} \times 2 = 0.5\), and you can't have half a boy, when rounded appropriately, 1 boy would leave the class, leaving 1 boy in the dance class.</Correct Answer>
<Incorrect Answer>Misinterpreting a quarter of 2 as 0.25 might lead to calculating \( 2 - 0.25 \), resulting in 1.75 boys remaining, which is not practical since half boys or mathematical fractions of people in this context are nonsensical. Thus, incorrectly suggesting either that there are 2 boys, as fractional Qs don't make sense or that 0 boys left, assuming rounds must be integer based.</Incorrect Answer>
"
2375,2375,Does not equate the value of a number with the place value column it is in,"<Construct Name>Recognise the place value of each digit in decimals </Construct Name>  
<Subject Name>Decimal Place Value </Subject Name>  
<Question>What is the value of the \( 7 \) in the number below?  
\( 0.4735 \) </Question>  
<Correct Answer>\( 0.07 \) </Correct Answer>  
<Incorrect Answer>\( 7 \) </Incorrect Answer>

---

<Construct Name>Identify and compare place values in numbers </Construct Name>  
<Subject Name>Number Sense </Subject Name>  
<Question>Which number has a greater value: the \( 8 \) in \( 581 \) or the \( 8 \) in \( 2089 \)? </Question>  
<Correct Answer>The \( 8 \) in \( 581 \) </Correct Answer>  
<Incorrect Answer>The \( 8 \) in \( 2089 \) </Incorrect Answer>

---

<Construct Name>Understanding place values through expansion </Construct Name>  
<Subject Name>Place Value Expansion </Subject Name>  
<Question>Write the expanded form of the number \( 5067 \) </Question>  
<Correct Answer>\( 5000 + 0 + 60 + 7 \) </Correct Answer>  
<Incorrect Answer>\( 5 + 0 + 6 + 7 \) </Incorrect Answer>

---

<Construct Name>Ordering decimals by comparing place values </Construct Name>  
<Subject Name>Decimal Comparison </Subject Name>  
<Question>Sophie believes \( 3.256 \) is greater than \( 3.562 \) because \( 256 \) is bigger than \( 562 \). Is Sophie correct? </Question>  
<Correct Answer>No, Sophie is incorrect. \( 3.256 \) is less than \( 3.562 \). </Correct Answer>  
<Incorrect Answer>Yes, Sophie is correct. </Incorrect Answer>
"
