,MisconceptionId,MisconceptionName,response
1963,1963,Performs subtraction right to left if priority order means doing a calculation to the right first,
1964,1964,Estimates obtuse angles as 90 degrees or less,"**Misconception:** Estimates obtuse angles as 90 degrees or less

<Construct Name>Identify and Classify Angles in Geometric Figures</Construct Name>
<Subject Name>Euclidean Geometry</Subject Name>
<Question>In the triangle below, which angle is the obtuse angle?<br>
![Triangle with angles labeled A, B, and C, where angle B appears larger than 90 degrees]</Question>
<Correct Answer>
A) Angle B is the obtuse angle.<br>
B) Angle A is the obtuse angle.<br>
C) Angle C is the obtuse angle.<br>
D) There are no obtuse angles in this triangle.
</Correct Answer>
<Incorrect Answer>
A) Angle A is the obtuse angle.<br>
B) Angle C is the obtuse angle.<br>
C) Angle B is the obtuse angle.<br>
D) All angles are right angles.
</Incorrect Answer>

**Explanation:**

- **Correct Answer:** Option A is correct because Angle B is clearly larger than 90 degrees, making it the obtuse angle in the triangle.

- **Incorrect Answer:** Students may choose options B, C, or D by mistakenly identifying Angle B as a right angle or all angles as right angles, due to the misconception that any angle larger than 90 degrees is still considered 90 degrees or less.
"
1965,1965,Thinks you need to just add a % sign to a decimal to convert to a percentage,
1966,1966,Finds the median instead of the mean,
1967,1967,Counts a side length more than once when counting perimeter due to not marking a starting point,"<Construct Name>Calculating the Perimeter of a Polygon by Summing Side Lengths</Construct Name>
<Subject Name>Geometry - Perimeter Measurement</Subject Name>
<Question>A rectangular garden has a length of 12 meters and a width of 7 meters. To determine the perimeter, a student walks around the garden without marking a starting point and accidentally counts one of the sides twice. What perimeter does the student calculate?</Question>
<Correct Answer>(A) 38 meters</Correct Answer>
<Incorrect Answer>(B) 45 meters</Incorrect Answer>
"
1968,1968,Mixes up width and height of a rectangle,
1969,1969,Mixes up square numbers and even numbers,"**Misconception**: Mixes up square numbers and even numbers

<Construct Name>Identifying Even Numbers Among Square Numbers</Construct Name>
<Subject Name>Number Classification</Subject Name>
<Question>Which of the following numbers is an even number?

A) 9  
B) 12  
C) 25  
D) 49  
</Question> 
<Correct Answer>B) 12</Correct Answer>
<Incorrect Answer>C) 25</Incorrect Answer>

---

**Explanation:**

- **Correct Answer (B) 12**:  
  12 is an even number because it is divisible by 2.

- **Incorrect Answer (C) 25**:  
  25 is a square number (5²) but not an even number. Students who confuse square numbers with even numbers might incorrectly choose 25, thinking that being a square implies it is even.
"
1970,1970,Confuses isosceles and right angle triangles,
1971,1971,Confuses the inverse operations of addition and subtraction when rearranging equations,
1972,1972,Subtracts rather than multiplies when answering worded problems,
1973,1973,Divides instead of multiplies when converting a decimal to a percentage,
1974,1974,Believes the gradient of a line is the root of its equation,"**Misconception:** Believes the gradient of a line is the root of its equation

<Construct Name>Identifying the Slope and x-Intercept of a Linear Equation</Construct Name>
<Subject Name>Analytic Geometry</Subject Name>
<Question>Jacob is analyzing the equation of a straight road: \( y = 7x - 21 \).

He believes that the root of the equation is the gradient of the line.

What is the root (x-intercept) of the equation?</Question>
<Correct Answer>\( 3 \)</Correct Answer>
<Incorrect Answer>\( 7 \)</Incorrect Answer>

**Explanation:**
- **Correct Solution:** To find the root (x-intercept) of the equation \( y = 7x - 21 \), set \( y = 0 \) and solve for \( x \):
  \[
  0 = 7x - 21 \\
  7x = 21 \\
  x = 3
  \]
  So, the root is \( 3 \).

- **Incorrect Solution (Due to Misconception):** Jacob confuses the gradient (slope) with the root. He identifies the gradient \( 7 \) as the root without performing the necessary calculations.
"
1975,1975,Does not understand the question,"**Misconception:** Does not understand the question

<Construct Name>Solving Linear Equations</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>Solve for \( x \): \( 4(x - 5) = 20 \).</Question>
<Correct Answer>\( x = 10 \)</Correct Answer>
<Incorrect Answer>\( x = 25 \)</Incorrect Answer>

**Explanation:**

- **Correct Solution:**
  \[
  4(x - 5) = 20 \\
  x - 5 = \frac{20}{4} \\
  x - 5 = 5 \\
  x = 5 + 5 \\
  x = 10
  \]

- **Incorrect Solution (Due to Misunderstanding the Question):**
  A student might incorrectly distribute the 4 and add it to 20:
  \[
  4x - 5 = 20 \\
  4x = 20 + 5 \\
  4x = 25 \\
  x = \frac{25}{4} \\
  x = 6.25 \quad \text{(Rounded to \( x = 25 \) if misapplied)}
  \]
  Alternatively, misinterpreting the equation as \( x - 5 = 20 \):
  \[
  x - 5 = 20 \\
  x = 25
  \]
"
1976,1976,"When multiplying a fraction by an integer, multiplies both numerator and denominator by the integer",
1977,1977,Confuses section and whole when using a bar model,"**Misconception:** Confuses section and whole when using a bar model

<Construct Name>Part-Whole Relationships with Bar Models</Construct Name>
<Subject Name>Fractions and Proportions</Subject Name>
<Question>
Maria used a bar model to represent that \( \frac{2}{5} \) of her bookshelf is filled with novels. If her bookshelf can hold a total of \( 25 \) books, how many novels does she have?

**A)** \( 10 \) novels

**B)** \( 15 \) novels

</Question>
<Correct Answer>**A)** \( 10 \) novels</Correct Answer>
<Incorrect Answer>**B)** \( 15 \) novels</Incorrect Answer>
"
1978,1978,Subtracts instead of adds when answering worded problems ,
1979,1979,"Believes that they can reverse a percentage increase by decreasing the new value by the same percentage, and vice versa","**Misconception**: Believes that they can reverse a percentage increase by decreasing the new value by the same percentage, and vice versa

<Construct Name>Understanding Sequential Percentage Changes</Construct Name>
<Subject Name>Percentage Increase and Decrease</Subject Name>
<Question>A bookstore increases the price of a novel by 25% to accommodate rising costs. After a few months, they decide to offer a discount by reducing the new price by 25%. If the original price of the novel was \$80, what is the final price after both changes?</Question>
<Correct Answer>\$75</Correct Answer>
<Incorrect Answer>\$80</Incorrect Answer>

**Explanation:**

- **Correct Solution**:
  - **First Change (Increase by 25%)**:
    - Original Price = \$80
    - Increase = 25% of \$80 = 0.25 × 80 = \$20
    - New Price = \$80 + \$20 = \$100
  - **Second Change (Decrease by 25%)**:
    - Decrease = 25% of \$100 = 0.25 × 100 = \$25
    - Final Price = \$100 - \$25 = \$75
  - **Final Price**: \$75

- **Incorrect Solution (Resulting from Misconception)**:
  - **Assumed** that increasing by 25% and then decreasing by 25% returns to the original price.
  - Final Price = Original Price = \$80
"
1980,1980,"When multiplying fractions, adds the numerators and the denominators",
1981,1981,Does not know how to compare decimal numbers,
1982,1982,"When asked to find data points above a certain value, gives the number of data points below this value",
1983,1983,"When dividing involving a multiple of 10, gives an answer 10 times smaller than it should be ","**Misconception:** When dividing involving a multiple of 10, gives an answer 10 times smaller than it should be

<Construct Name>Convert single-digit percentages to decimals incorrectly by dividing by 10 instead of 100</Construct Name>
<Subject Name>Converting between Decimals and Percentages</Subject Name>

<Question>A store is offering a 5% discount on a jacket priced at \$200. How much is the discount in dollars?</Question>

<Correct Answer>
\$10
</Correct Answer>

<Incorrect Answer>
\$100
</Incorrect Answer>
"
1984,1984,Adds when calculating volume instead of multiplying,
1985,1985,Has multiplied base by slant height and perpendicular height to find area of a triangle,
1986,1986,"When writing ratio from diagram, writes total as one side",
1987,1987,"When completing the square in the form (x - a)^2 + b, believes b = the original constant",
1988,1988,Rounds up instead of down,
1989,1989,Believes a coordinate cannot be placed beyond the bounds of the grid shown,
1990,1990,Fails to reflect across mirror line,
1991,1991,Assumes any variable in a sum on the numerator can be divided by the denominator,"**Misconception:** Assumes any variable in a sum on the numerator can be divided by the denominator

<Construct Name>Simplify a rational expression with multiple terms in the numerator</Construct Name>
<Subject Name>Algebraic Fractions</Subject Name>
<Question>Simplify the expression:
\[
\frac{4x + 8}{4}
\]
</Question>
<Correct Answer>\( x + 2 \)</Correct Answer>
<Incorrect Answer>\( 4x + 2 \)</Incorrect Answer>
"
1992,1992,Believes extreme values can affect the mode,
1993,1993,Believes total in a grouped table is found by counting rows,
1994,1994,"When completing the square in the form (x - a)^2 + b, believes b = -a^2 regardless of the original constant",
1995,1995,Mixes up shortest and longest when ordering times,
1996,1996,Only includes fully shaded squares when counting area,
1997,1997,Believes vertically opposite angles sum to 180 degrees,
1998,1998,"When finding which term represents the median, thinks you divide the total number of terms by 2","Misconception: When finding which term represents the median, thinks you divide the total number of terms by 2 

<Construct Name>Identifying the Position of the Median in an Ordered Data Set</Construct Name>
<Subject Name>Statistics</Subject Name>
<Question>What is the median of the following data set?

\[ 5,\ 10,\ 15,\ 20,\ 25,\ 30 \]</Question>
A) 15  
B) 17.5  
C) 20  
D) 25  
</Question>
<Correct Answer>Option B: 17.5</Correct Answer>
<Incorrect Answer>Option A: 15</Incorrect Answer>
"
1999,1999,Does not interpret the correct order of operations from a worded problem,
2000,2000,Believes multiplying by 0.1 is the same as multiplying by 10,"**Misconception:** Believes multiplying by 0.1 is the same as multiplying by 10

<Construct Name>Decimal Multiplication in Scaling</Construct Name>  
<Subject Name>Decimal Operations</Subject Name>  
<Question>  
Jacob wants to find 10% of his \$400 savings to determine how much he should set aside each month. He decides to calculate it by multiplying \$400 by 10. What amount does Jacob set aside?

A) \$40  
B) \$4000  
C) \$4  
D) \$400  
</Question>  
<Correct Answer>A) \$40</Correct Answer>  
<Incorrect Answer>B) \$4000</Incorrect Answer>
"
2001,2001,"When solving an equation,  subtracts instead of multiplying","**Misconception:** When solving an equation, subtracts instead of multiplying

<Construct Name>Calculating distance using speed and time</Construct Name>
<Subject Name>Algebra: Word Problems</Subject Name>
<Question>A car is traveling at a constant speed of \( 45 \) miles per hour. How far does it travel in \( 3 \) hours?</Question>
<Correct Answer>(A) \( 135 \) miles</Correct Answer>
<Incorrect Answer>(B) \( 42 \) miles</Incorrect Answer>

**Explanation:**
- **Correct Solution:**  
  Distance = Speed × Time  
  \( 45 \, \text{mph} \times 3 \, \text{hours} = 135 \, \text{miles} \)

- **Incorrect Solution (Resulting from Misconception):**  
  Distance = Speed − Time  
  \( 45 \, \text{mph} - 3 \, \text{hours} = 42 \, \text{miles} \)
"
2002,2002,"When dividing a decimal by an integer, divides by the wrong power of 10 when reinserting the decimal.",
2003,2003,Believes multiply all numbers in a prime factor venn diagram gives the value of one sets number,
2004,2004,Confuses frequency polygons with cumulative frequency diagrams,"Misconception: Confuses frequency polygons with cumulative frequency diagrams

<Construct Name>Distinguish between different types of statistical graphs</Construct Name>
<Subject Name>Statistics: Data Representation</Subject Name>
<Question>A teacher presents two graphs to the class. Graph A connects the midpoints of the top of each bar in a histogram with straight lines, while Graph B shows a steadily increasing curve representing the accumulation of data points. Which graph correctly represents a frequency polygon?

**A)** Graph A only  
**B)** Graph B only  
**C)** Both Graph A and Graph B  
**D)** Neither Graph A nor Graph B

</Question>
<Correct Answer>
**A)** Graph A only
</Correct Answer>
<Incorrect Answer>
**B)** Graph B only
</Incorrect Answer>
"
2005,2005,Multiplies all given dimensions when calculating the length of the hypotenuse in a right angled triangle,"**Misconception:** Multiplies all given dimensions when calculating the length of the hypotenuse in a right angled triangle

<Construct Name>Applying the Pythagorean Theorem to Find the Hypotenuse</Construct Name>  
<Subject Name>Euclidean Geometry</Subject Name>  
<Question>A right-angled triangle has legs of lengths \( 5 \) units and \( 12 \) units. What is the length of the hypotenuse?</Question>  
<Correct Answer>\( 13 \)</Correct Answer>  
<Incorrect Answer>\( 60 \)</Incorrect Answer>
"
2006,2006,Believes the mean is total divided by sum of categories given,
2007,2007,Believes the number of vertices on a 3D shape match those of the 2D cross section,
2008,2008,"When substiting into an algebraic term, raises the coefficient to the power of the variable rather than multiplying the coefficient and the variable..","Misconception: When substituting into an algebraic term, raises the coefficient to the power of the variable rather than multiplying the coefficient and the variable.

<Construct Name>Evaluating Linear Expressions with Substitution Errors</Construct Name>
<Subject Name>Algebra - Evaluating Algebraic Expressions</Subject Name>
<Question>What is the value of \( 5x - 7 \) when \( x = 3 \)?</Question>
<Correct Answer>\( 8 \)</Correct Answer>
<Incorrect Answer>\( 5^{3} - 7 = 118 \)</Incorrect Answer>
"
2009,2009,"Assumes they add all values in a worded problem, thereby not interpreting the problem correctly",
2010,2010,Does not understand power notation,"**Misconception:** Does not understand power notation

<Construct Name>Simplify expressions involving exponents</Construct Name>  
<Subject Name>Exponent Rules</Subject Name>  
<Question>Evaluate the expression \( (4^2)^3 \).</Question>  
<Correct Answer>\( 4^{6} = 4096 \)</Correct Answer>  
<Incorrect Answer>\( 4^{5} = 1024 \)</Incorrect Answer>
"
2011,2011,"When simplifying surds, leaves the square root of the biggest square number under the root and puts the other number on the outside",
2012,2012,When reading a dash on a number line does not take into account the number at the start or the width of each division,
2013,2013,"When drawing a histogram, thinks you plot cumulative frequency on the horizontal axis","**Misconception:** When drawing a histogram, thinks you plot cumulative frequency on the horizontal axis

<Construct Name>Identify Correct Axes in a Histogram</Construct Name>  
<Subject Name>Statistics: Graphical Representation of Data</Subject Name>  
<Question>Maria collected the test scores of 50 students in her class. She wants to display the distribution of these scores using a histogram. Which variable should she plot on the horizontal axis?</Question>  
<Correct Answer>  
A. Test score intervals  
</Correct Answer>  
<Incorrect Answer>  
A. Cumulative frequency of test scores  
</Incorrect Answer>
"
2014,2014,Believes if a point is reflected in the line x=a then the x coordinate of the point will become 'a',"**Misconception**: Believes if a point is reflected in the line \( x = a \) then the \( x \)-coordinate of the point will become 'a'.

<Construct Name>Understanding Reflections Over Vertical Lines</Construct Name>
<Subject Name>Geometric Transformations</Subject Name>
<Question>  
A point \( P \) has coordinates \( (7, 3) \). It is reflected over the vertical line \( x = 5 \). What are the coordinates of the reflected point \( P' \)?

**A)** \( (5, 3) \)  
**B)** \( (3, 3) \)  
**C)** \( (7, -3) \)  
**D)** \( (9, 3) \)  
</Question>  
<Correct Answer>**B)** \( (3, 3) \)</Correct Answer>
<Incorrect Answer>**A)** \( (5, 3) \)</Incorrect Answer>
"
2015,2015,Forgot to square both parts of the fraction,"Misconception: Forgot to square both parts of the fraction

<Construct Name>Solving Equations with Fractional Expressions</Construct Name>
<Subject Name>Algebra – Rational Expressions</Subject Name>
<Question>Solve for \( x \) in the equation \( \left( \frac{3x}{4} \right)^2 = 81 \).</Question>
<Correct Answer>
A) \( x = 12 \)
</Correct Answer>
<Incorrect Answer>
B) \( x = 3 \)
</Incorrect Answer>
"
2016,2016,Believes the nth term of a descending sequence will have a positive coefficient of n,
2017,2017,Mixes up square rooting and multiplying by 2 or doubling,
2018,2018,Thinks a divide and a negative sign next to each other makes a minus,"**Misconception**: Thinks a divide and a negative sign next to each other makes a minus

<Construct Name>Evaluating Division Involving Negative Numbers</Construct Name>
<Subject Name>Arithmetic Operations with Integers</Subject Name>
<Question>Simplify the expression:
\[
-12 \div -4
\]

A) 3  
B) -3  
C) -8  
D) 15
</Question>
<Correct Answer>A) 3</Correct Answer>
<Incorrect Answer>C) -8</Incorrect Answer>
"
2019,2019,"When there's a negative sign in the question, thinks the answer must be negative","**Misconception:** When there's a negative sign in the question, thinks the answer must be negative.

---

<Construct Name>Solving Linear Equations with Negative Coefficients</Construct Name>  
<Subject Name>Algebra – Solving Equations</Subject Name>  
<Question>Find the value of \( x \) in the equation:
\[
-4x + 12 = 20
\]
</Question>  
<Correct Answer>
\( x = -2 \)
</Correct Answer>  
<Incorrect Answer>
\( x = 2 \)
</Incorrect Answer>

---

**Explanation:**

- **Correct Solution:**  
  \[
  -4x + 12 = 20 \\
  -4x = 20 - 12 \\
  -4x = 8 \\
  x = \frac{8}{-4} \\
  x = -2
  \]

- **Incorrect Solution (Resulting from Misconception):**  
  Seeing the negative sign in front of \( x \), the student assumes \( x \) must be negative without properly solving:
  \[
  x = 2 \quad (\text{Incorrectly assuming the negative sign dictates the sign of the answer})
  \]

---

**Tips to Overcome the Misconception:**

- Always perform algebraic steps systematically, regardless of the signs present.
- Remember that operations involving negative numbers can lead to both positive and negative solutions.
- Double-check each step to ensure signs are handled correctly.
"
2020,2020,"When simplifying surds, does not use the largest square number to simplify",
2021,2021,Does not recognise when a fraction can be simplified,
2022,2022,"
Has incorrect belief about the meaning of ""expression""",
2023,2023,Thinks when finding a percentage you divide by the percentage being asked,
2024,2024,Confuses the variable and frequency columns in a frequency table,
2025,2025,Does not realise a triangular prism is a 3D shape,
2026,2026,Reflects instead of rotates,
2027,2027,Believes that an + b is still a multiple of a,
2028,2028,"When writing a number between zero and one in standard form, thinks the power is the negative of the number of decimal places","Misconception: When writing a number between zero and one in standard form, thinks the power is the negative of the number of decimal places

<Construct Name>Expressing Decimals in Standard (Scientific) Notation</Construct Name>
<Subject Name>Scientific Notation and Number Representation</Subject Name>
<Question>Convert the following number into standard form:
\[
0.025
\]
A) \(2.5 \times 10^{-2}\)  
B) \(2.5 \times 10^{-3}\)</Question>
<Correct Answer>A) \(2.5 \times 10^{-2}\)</Correct Answer>
<Incorrect Answer>B) \(2.5 \times 10^{-3}\)</Incorrect Answer>
"
2029,2029,Believes non-unit multiples of vectors can be the same length,"Misconception: Believes non-unit multiples of vectors can be the same length

<Construct Name>Comparing Magnitudes of Scaled Vectors</Construct Name>
<Subject Name>Vector Algebra</Subject Name>
<Question>
Given a non-zero vector \( \mathbf{w} \) in a plane, which of the following statements is true regarding the lengths of the vectors \( 2\mathbf{w} \) and \( 3\mathbf{w} \)?
</Question>
<Correct Answer>\( ||2\mathbf{w}|| < ||3\mathbf{w}|| \)</Correct Answer>
<Incorrect Answer>\( ||2\mathbf{w}|| = ||3\mathbf{w}|| \)</Incorrect Answer>
"
2030,2030,Believes that fractions with larger denominators are greater in size,
2031,2031,Misremembers the exact values of trigonometric functions at standard angles,
2032,2032,Believes the gradient of a distance-time graph is the acceleration,
2033,2033,Rounds to the wrong degree of accuracy (1 decimal place rather than nearest whole number),"**Misconception**: Rounds to the wrong degree of accuracy (1 decimal place rather than nearest whole number)

<Construct Name>Rounding Perimeter Measurements to the Nearest Whole Number</Construct Name>
<Subject Name>Measurement and Geometry</Subject Name>
<Question>Jordan is building a rectangular garden that is 7.6 meters long and 4.3 meters wide. He needs to buy fencing to enclose the garden. What is the total length of fencing Jordan should buy, rounded to the nearest whole meter?</Question>
<Correct Answer>24 meters</Correct Answer>
<Incorrect Answer>23.8 meters</Incorrect Answer>
"
2034,2034,Finds an equivalent improper fraction when asked for a mixed number,
2035,2035,"When reading integers on a number line, assumes each dash is 10",
2036,2036,Identified the interior not exterior angle at a point,"Misconception: Identified the interior not exterior angle at a point

<Construct Name>Calculate the measure of an exterior angle in a regular polygon</Construct Name>
<Subject Name>Geometry - Polygon Angle Properties</Subject Name>
<Question>
A regular octagon is inscribed in a circle. What is the measure of each exterior angle of the octagon?

A) \(135^\circ\)  
B) \(45^\circ\)  
C) \(30^\circ\)  
D) \(60^\circ\)
</Question>
<Correct Answer>B) \(45^\circ\)</Correct Answer>
<Incorrect Answer>D) \(60^\circ\)</Incorrect Answer>
"
2037,2037,Believes switching the gradient and y-intercept gives a parallel line,
2038,2038,Believes a common denominator can only be the lowest common multiple,
2039,2039,Thinks you need to just add a % sign to a number to make it a percentage,
2040,2040,Has estimated the length of the missing side length by looking at the image  rather than calculating it,"**Misconception:** Has estimated the length of the missing side length by looking at the image rather than calculating it

<Construct Name>Use the Pythagorean theorem to calculate missing side lengths in right-angled triangles</Construct Name>
<Subject Name>Geometry – Pythagorean Theorem</Subject Name>
<Question>
A right triangle has legs of lengths 5 cm and 7 cm. Estimate the length of the hypotenuse by visually assessing the triangle, and then calculate the exact length using the Pythagorean theorem.

What is the length of the hypotenuse?

A) 8 cm  
B) 8.6 cm  
C) 9 cm  
D) 9.6 cm
</Question>
<Correct Answer>B) 8.6 cm</Correct Answer>
<Incorrect Answer>A) 8 cm</Incorrect Answer>
"
2041,2041,Fails to reflect across reflection line without a diagram,"**Misconception:** Fails to reflect across reflection line without a diagram

<Construct Name>Reflecting Points Across a Line Algebraically</Construct Name>
<Subject Name>Transformational Geometry</Subject Name>
<Question>Find the reflection of point \( A(2, 3) \) across the line \( y = x \).

A) \( (3, 2) \)  
B) \( (-2, -3) \)  
C) \( (2, -3) \)  
D) \( (-3, 2) \)  
</Question>
<Correct Answer>A) \( (3, 2) \)</Correct Answer>
<Incorrect Answer>D) \( (-3, 2) \)</Incorrect Answer>
"
2042,2042,Can not square root a negative number,
2043,2043,Selects y>a solutions instead of y<a solutions for a quadratic inequality,
2044,2044,Does not know the units column is before the decimal point,
2045,2045,Writes a variable to the power of n as nx,
2046,2046,"When collecting like terms, treats subtractions as if they are additions",
2047,2047,Believes infinite gradient is not possible in real life. ,
2048,2048,Has not noticed the difference between 'subtract' and 'subtract from',
2049,2049,Believes a gap of 2 is a gap of 1 on a numberline,
2050,2050,Does not recognise a unit of length,
2051,2051,Does not correctly apply the commutative property of multiplication,
2052,2052,Believes all numbers written in standard form must be smaller than any numbers written in ordinary form,"**Misconception**: Believes all numbers written in standard form must be smaller than any numbers written in ordinary form

<Construct Name>Comparing Numbers in Standard and Ordinary Forms</Construct Name>
<Subject Name>Number Representation and Notation</Subject Name>
<Question>Emma is comparing two distances. The first distance is written in standard form as \( 5.2 \times 10^4 \) meters, and the second distance is written in ordinary form as 52,000 meters. Which of the following statements is correct?</Question>
<Correct Answer>B) \( 5.2 \times 10^4 \) meters is equal to 52,000 meters.</Correct Answer>
<Incorrect Answer>A) \( 5.2 \times 10^4 \) meters is smaller than 52,000 meters.</Incorrect Answer>
"
2053,2053,"When reading integers on a number line, assumes each dash is 1",
2054,2054,Believes the number of jumps between two numbers on a numberline represents the sum of those 2 numbers ,
2055,2055,"When multiplying a decimal by an integer, ignores decimal point and just multiplies the digits",
2056,2056,"When calculating surface area, only includes visible faces",
2057,2057,Thinks that the scale on axes has to match with the number of squares,"Misconception: Thinks that the scale on axes has to match with the number of squares

<Construct Name>Determining Appropriate Graph Scales</Construct Name>
<Subject Name>Graphing and Coordinate Geometry</Subject Name>
<Question>
You are asked to plot the number of books read each month over a year on graph paper that has 12 squares along the x-axis. The highest number of books read in a month is 24. What scale should you use for the x-axis?

A) Each square represents 1 book

B) Each square represents 2 books

C) Each square represents 12 books

D) Each square represents 24 books
</Question>
<Correct Answer>
B) Each square represents 2 books
</Correct Answer>
<Incorrect Answer>
C) Each square represents 12 books
</Incorrect Answer>
"
2058,2058,Assumes there are only 2 terms in the nth term formula for a quadratic sequence,"**Misconception**: Assumes there are only 2 terms in the nth term formula for a quadratic sequence

<Construct Name>Create the nth term formula for a quadratic sequence</Construct Name>
<Subject Name>Sequences and Series</Subject Name>
<Question>Determine the nth term of the quadratic sequence: 4, 11, 22, 37, ...</Question>
<Correct Answer>\( 3n^2 + n \)</Correct Answer>
<Incorrect Answer>\( 3n^2 \)</Incorrect Answer>
"
2059,2059,Ignores unlabelled angles when applying angle sum rules,"**Misconception**: Ignores unlabelled angles when applying angle sum rules

<Construct Name>Applying Angle Sum Properties in Triangles with Additional Lines Creating Unlabeled Angles</Construct Name>
<Subject Name>Plane Geometry</Subject Name>
<Question>In triangle ABC, angle A measures \(45^\circ\), and a line BD bisects angle B, creating angle ABD measuring \(30^\circ\). What is the measure of angle C?</Question>
<Answer Choices>
A) \(105^\circ\)  
B) \(75^\circ\)  
C) \(90^\circ\)  
D) \(120^\circ\)  
</Answer Choices>
<Correct Answer>B) \(75^\circ\)</Correct Answer>
<Incorrect Answer>A) \(105^\circ\)</Incorrect Answer>

**Solution Explanation:**

- **Correct Solution**:
  - Since BD bisects angle B, angle ABC is \(2 \times 30^\circ = 60^\circ\).
  - Using the angle sum property of a triangle: \(45^\circ + 60^\circ + \angle C = 180^\circ\).
  - Solving for angle C: \(\angle C = 180^\circ - 105^\circ = 75^\circ\).

- **Incorrect Solution (Resulting from the Misconception)**:
  - Student ignores the unlabelled angle ABD when applying the angle sum.
  - They add the known angles: \(45^\circ + 30^\circ = 75^\circ\).
  - Then subtract from 180°: \(180^\circ - 75^\circ = 105^\circ\), incorrectly assigning this to angle C.
"
2060,2060,"When solving simultaneous equations graphically, they think the solutions are the x or y intercepts","**Misconception:** When solving simultaneous equations graphically, students think the solutions are the x or y intercepts.

<Construct Name>Solving Systems of Linear Equations Graphically</Construct Name>  
<Subject Name>Algebra: Systems of Equations</Subject Name>  
<Question>  
Solve the following system of equations graphically:

\[
\begin{cases}
y = 2x + 3 \\
y = -x + 1
\end{cases}
\]

What is the solution to the system?

**A)** The x-intercept of the first equation  
**B)** The y-intercept of the second equation  
**C)** The point where both lines intersect  
**D)** The y-intercept of the first equation  
</Question>  
<Correct Answer>**C)** The point where both lines intersect</Correct Answer>  
<Incorrect Answer>**A)** The x-intercept of the first equation</Incorrect Answer>
"
2061,2061,"Believes that when converting ratio to fractions, the denominator is the difference between the parts of the ratio","**Misconception:** Believes that when converting a ratio to a fraction, the denominator is the difference between the parts of the ratio.

<Construct Name>Convert ratios to fractions by correctly identifying the numerator and denominator</Construct Name>  
<Subject Name>Ratios and Proportional Relationships</Subject Name>  
<Question>In a class, the ratio of boys to girls is 4:3. What fraction of the class are boys?</Question>  
<Correct Answer>\(\frac{4}{7}\)</Correct Answer>  
<Incorrect Answer>\(\frac{4}{1}\)</Incorrect Answer>

---

**Misconception:** Believes that when converting a ratio to a fraction, the denominator is the difference between the parts of the ratio.

<Construct Name>Convert ratios to fractions by correctly identifying the numerator and denominator</Construct Name>  
<Subject Name>Ratios and Proportional Relationships</Subject Name>  
<Question>A recipe requires a ratio of 5 cups of flour to 2 cups of sugar. What fraction of the mixture is sugar?</Question>  
<Correct Answer>\(\frac{2}{7}\)</Correct Answer>  
<Incorrect Answer>\(\frac{2}{3}\)</Incorrect Answer>

---

**Misconception:** Believes that when converting a ratio to a fraction, the denominator is the difference between the parts of the ratio.

<Construct Name>Convert ratios to fractions by correctly identifying the numerator and denominator</Construct Name>  
<Subject Name>Ratios and Proportional Relationships</Subject Name>  
<Question>The ratio of red marbles to blue marbles in a bag is 6:4. What fraction of the marbles are red?</Question>  
<Correct Answer>\(\frac{6}{10}\) or \(\frac{3}{5}\)</Correct Answer>  
<Incorrect Answer>\(\frac{6}{2}\) or \(3\)</Incorrect Answer>
"
2062,2062,Believes you multiply all of the values given when using the capture-recapture sampling method,"**Misconception:** Believes you multiply all of the values given when using the capture-recapture sampling method

<Construct Name>Population Estimation using Capture-Recapture Method</Construct Name>  
<Subject Name>Probability and Statistics</Subject Name>  
<Question>Researchers are studying the population of a rare butterfly species in a protected area. In the first capture, they capture and tag 30 butterflies (\( n_1 = 30 \)). After releasing them back into the habitat, they conduct a second capture and catch 45 butterflies (\( n_2 = 45 \)), of which 15 are found to be previously tagged (\( m_2 = 15 \)). Using the capture-recapture method, what is the estimated total population of butterflies in the area?</Question>  
<Correct Answer>Estimated population is 90 butterflies.</Correct Answer>  
<Incorrect Answer>Estimated population is 20,250 butterflies.</Incorrect Answer>

**Explanation:**

- **Correct Solution:**  
  The capture-recapture formula is:  
  \[
  N = \frac{n_1 \times n_2}{m_2} = \frac{30 \times 45}{15} = 90
  \]
  Therefore, the estimated total population is **90 butterflies**.

- **Incorrect Solution (Resulting from Misconception):**  
  Misapplying the method by multiplying all given values:  
  \[
  N = n_1 \times n_2 \times m_2 = 30 \times 45 \times 15 = 20,250
  \]
  This incorrect approach leads to an estimated population of **20,250 butterflies**.
"
2063,2063,"When calculating volume expressed in cubes, counts the faces of all the cubes","**Misconception**: When calculating volume expressed in cubes, counts the faces of all the cubes

<Construct Name>Calculating the Volume of a Composite 3D Shape Using Unit Cubes</Construct Name>
<Subject Name>3D Geometry: Volume Calculation</Subject Name>
<Question>An architect designs a model by assembling several small identical unit cubes, each with a volume of \(1 \text{ cubic unit}\). If the model is constructed using 15 such cubes, what is the total volume of the model?

A) \(90 \text{ cubic units}\)  
B) \(15 \text{ cubic units}\)  
C) \(45 \text{ cubic units}\)  
D) \(60 \text{ cubic units}\)  
</Question>
<Correct Answer>\(15 \text{ cubic units}\)</Correct Answer>
<Incorrect Answer>\(90 \text{ cubic units}\)</Incorrect Answer>
"
