,MisconceptionId,MisconceptionName,response
2478,2478,Thinks the plan view is from the side of the shape,"<Construct Name>Understanding and interpreting different views of 3D shapes</Construct Name>  
<Subject Name>Geometry and Spatial Reasoning</Subject Name>  
<Question>Consider a rectangular prism with dimensions 5 cm by 3 cm by 2 cm. What is the plan view of the shape?</Question>  
<Correct Answer>A rectangle measuring 5 cm by 3 cm.</Correct Answer>  
<Incorrect Answer>A rectangle measuring 5 cm by 2 cm.</Incorrect Answer>  
"
2479,2479,"When factorising into double brackets, believes the product of the constants in the brackets is of the opposite sign to the constant in the expanded equation.","<Construct Name>Factorise a quadratic expression in the form x² + bx - c </Construct Name>  
<Subject Name>Factorising into a Double Bracket </Subject Name>  
<Question>If  
\(
n^{2}+7n-30 \equiv(n+a)(n+b)
\)  
then \( a \times b= \) </Question>  
<Correct Answer>\( -30 \) </Correct Answer>  
<Incorrect Answer>\( 30 \) </Incorrect Answer>  
"
2480,2480,Thinks powers with different bases cannot be equal,"<Construct Name>Comparing powers with different base numbers </Construct Name>
<Subject Name>Exponentiation and Powers </Subject Name>
<Question>Alice and Bob are discussing powers.
Alice says \( 16^{2}=4^{4} \)
Bob says \( 16^{2}=2^{8} \)
Who is correct? </Question> 
<Correct Answer>Both Alice and Bob </Correct Answer>
<Incorrect Answer>Neither is correct </Incorrect Answer>
"
2481,2481,"When multiplying decimals, divides by the wrong power of 10 when reinserting the decimal","<Construct Name>Multiply a decimal by a whole number </Construct Name>  
<Subject Name>Multiplying and Dividing with Decimals </Subject Name>  
<Question>\( 0.75 \times 5= \) </Question>  
<Correct Answer>\( 3.75 \) </Correct Answer>  
<Incorrect Answer>\( 37.5 \) </Incorrect Answer>  

Misconception: When multiplying decimals, divides by the wrong power of 10 when reinserting the decimal 

You are a Mathematics teacher. The above misconception is common errors made by students when solving math problems. 
Please try to speculate on what kind of math problems the students might be working on when they make such 
misunderstandings.You need to speculate on the Construct Name and the Subject Name of the problem where this 
misunderstanding arises, and then write out a possible math problem that could lead to the above misunderstanding. 
Next, you should provide the correct answer to the problem as well as the incorrect answer resulting from this 
misunderstanding. Each output field must be between <tag> INSERT TEXT HERE </tag>. Output:
"
2482,2482,Has written something to the power of 1 as 0.1,"<Construct Name>Understanding the identity property of exponents </Construct Name>
<Subject Name>Exponents and Powers </Subject Name>
<Question>Evaluate the expression: \( 7^1 \). </Question>
<Correct Answer>\( 7 \) </Correct Answer>
<Incorrect Answer>\( 0.1 \) </Incorrect Answer>
"
2483,2483,Believes that a negative sign in the base of a power means you need to find the reciprocal ,"<Construct Name>Understanding exponents and negative bases </Construct Name>

<Subject Name>Exponents and Powers </Subject Name>

<Question>Evaluate the expression: \( (-2)^3 \). </Question>

<Correct Answer>\( -8 \) </Correct Answer>

<Incorrect Answer>\( -\frac{1}{8} \) </Incorrect Answer>
"
2484,2484,"When converting from an improper fraction to a mixed number, just writes the tens digit as the number of wholes","<Construct Name>Understanding Fractions and Mixed Numbers</Construct Name>  
<Subject Name>Converting Improper Fractions to Mixed Numbers</Subject Name>  
<Question>Convert the improper fraction \(\frac{27}{4}\) to a mixed number.</Question>  
<Correct Answer>\(6 \frac{3}{4}\)</Correct Answer>  
<Incorrect Answer>\(2 \frac{7}{4}\)</Incorrect Answer>  


"
2485,2485,"Thinks that times just before midnight are ""am"" times","<Construct Name>Calculate elapsed time given a start and end time that crosses midnight </Construct Name>
<Subject Name>Time </Subject Name>
<Question>You have an event that starts at \( 11:15 \) pm and lasts for \( 1 \) hour and \( 45 \) minutes. What time does the event end? </Question> 
<Correct Answer>1:00 am </Correct Answer>
<Incorrect Answer>1:00 pm </Incorrect Answer>
"
2486,2486,Identifies the wrong two angles as base angles of an isosceles,"<Construct Name>Identify base angles in an isosceles triangle </Construct Name>  
<Subject Name>Geometry of triangles </Subject Name>  
<Question>In triangle \( \triangle ABC \), where sides \( AB = AC \), find the measure of the base angles if \( \angle BAC = 40^\circ \). </Question>  
<Correct Answer>The base angles, \( \angle ABC \) and \( \angle ACB \), measure \( 70^\circ \) each. </Correct Answer>  
<Incorrect Answer>One base angle, \( \angle BAC \), measures \( 40^\circ \) and the other two angles are \( 70^\circ \) and \( 70^\circ \), incorrectly identifying \( \angle BAC \) as a base angle. </Incorrect Answer>
"
2487,2487,Changes the given operation when substituting,"<Construct Name>Identify values of variables that satisfy an equation in a word problem context</Construct Name>

<Subject Name>Substitution into Formula</Subject Name>

<Question>In a store, Tom buys \( x \) apples and \( y \) bananas for a total of 15 pieces of fruit. Which combination of apples and bananas did Tom buy?</Question>

<Correct Answer>\( \begin{array}{c}x=10 \\ y=5\end{array} \)</Correct Answer>

<Incorrect Answer>\( \begin{array}{c}x=10 \\ y=6\end{array} \)</Incorrect Answer>
"
2488,2488,Answers order of operations questions with brackets as if the brackets are not there,"<Construct Name>Evaluate algebraic expressions involving the distributive property </Construct Name>

<Subject Name>Algebraic Simplification </Subject Name>

<Question>Simplify the expression: 

\[ 2(3 + 4)^2 \] 

Which of the following is the correct simplification? </Question>

<Correct Answer>\[ 2 \times 49 = 98 \] </Correct Answer>

<Incorrect Answer>\[ 2 \times (3 + 4)^2 = 2 \times 3 + 4 = 14 \] </Incorrect Answer>
"
2489,2489,Thinks cube numbers are triangular numbers,"<Construct Name>Differentiate triangular and cube numbers </Construct Name>  
<Subject Name>Number Sequences and Patterns </Subject Name>  
<Question>List the first three cube numbers and verify whether any of them are also triangular numbers.</Question>  
<Correct Answer>The first three cube numbers are 1, 8, and 27. None of these are triangular numbers except for 1.</Correct Answer>  
<Incorrect Answer>The first three cube numbers are 1, 3, and 6. All of these are triangular numbers.</Incorrect Answer>  
"
2490,2490,Assumes Pythagoras' theorem doesn't work if they can spot a pattern between the side lengths,"<Construct Name>Understanding non-numeric patterns in geometric figures</Construct Name>

<Subject Name>Pythagorean Theorem</Subject Name>

<Question>The side lengths of a triangle are \(3x\), \(4x\), and \(5x\). Determine whether this triangle is a right triangle.</Question>

<Correct Answer>Yes, it is a right triangle as it satisfies the Pythagorean theorem: \((3x)^2 + (4x)^2 = (5x)^2\).</Correct Answer>

<Incorrect Answer>No, it is not a right triangle because all sides depend on a variable and follow a consistent pattern, implying equal scaling instead.</Incorrect Answer>
"
2491,2491,"Thinks that in the equation x=a, a is the gradient","<Construct Name>Understanding gradients of vertical and horizontal lines</Construct Name>
<Subject Name>Coordinate Geometry</Subject Name>
<Question>Given the line equation x = 5, what is the gradient of a line parallel to it?</Question>
<Correct Answer>The gradient of the line is undefined.</Correct Answer>
<Incorrect Answer>The gradient of the line is 5.</Incorrect Answer>
"
2492,2492,Confuses rest and movement on a distance time graph,"<Construct Name>Interpret zero-slope sections of a displacement-time graph </Construct Name>  
<Subject Name>Interpreting Graphs </Subject Name>  
<Question>This graph shows the distance coverage of a car over a journey.
What does the part of the graph with a horizontal line indicate? ![A distance-time graph with an initial upward slope, followed by a horizontal line, and ending with another upward slope.]() </Question>  
<Correct Answer>The car is not moving </Correct Answer>  
<Incorrect Answer>The car is speeding up </Incorrect Answer>  
"
2493,2493,Does not know the properties of a rhombus,"<Construct Name>Identify angles in a rhombus </Construct Name>
<Subject Name>Geometry of Quadrilaterals </Subject Name>
<Question>If \( A B C D \) is a rhombus, what is the measure of angle \( \angle ADB \)?</Question> 
<Correct Answer>\( 90^\circ \)</Correct Answer>
<Incorrect Answer>Can be any angle</Incorrect Answer>
"
2494,2494,Does not know the meaning of consecutive,"<Construct Name>Form expressions from situations described in words </Construct Name>  
<Subject Name>Algebraic Sequences </Subject Name>  
<Question>Given the integer \( n \), write three consecutive odd numbers. </Question>  
<Correct Answer>\( n, n+2, n+4 \) where \( n \) is an odd integer</Correct Answer>  
<Incorrect Answer>\( n, 2n+1, 3n+2 \) </Incorrect Answer>  
"
2495,2495,Compares sizes of angles on a grid by estimating rather than using the gradient of the lines,"<Construct Name>Understanding Slope and Angle Relationship in Coordinate Geometry </Construct Name>
<Subject Name>Coordinate Geometry </Subject Name>
<Question>Two lines on the coordinate plane intersect at a point. Line 1 has the equation \( y = 2x + 3 \) and Line 2 has the equation \( y = -\frac{1}{2}x + 1 \). Determine which angle is steeper, i.e., has a greater absolute slope. </Question>
<Correct Answer>The slope of Line 1 is 2 and the slope of Line 2 is \(-\frac{1}{2}\). Therefore, Line 1 has a steeper angle because \(|2| > \left| -\frac{1}{2} \right|\). </Correct Answer>
<Incorrect Answer>By visually estimating the angle of each line on the grid, Line 2 appears to be steeper. </Incorrect Answer>
"
2496,2496,"Believes composite function notation fg(x) means to multiply the first terms of f and g together, and the second terms of f and g together","<Construct Name>Evaluate a composite function at a given point </Construct Name>
<Subject Name>Composite Functions </Subject Name>
<Question>If \( f(x) = 2x + 3 \) and \( g(x) = x^2 - 1 \), find \( (f \circ g)(2) \). </Question>
<Correct Answer>\( 7 \) </Correct Answer>
<Incorrect Answer>\( 4 \) </Incorrect Answer>
"
2497,2497,Believes f(x - a) translates the function down a units,"<Construct Name>Transformation of Functions Using Horizontal and Vertical Shifts</Construct Name>
<Subject Name>Function Transformations</Subject Name>
<Question>Consider the function \( f(x) = x^2 \). Determine the new function \( g(x) = f(x - 3) \). Describe the transformation applied to the graph of \( f(x) \).</Question>
<Correct Answer>The function \( g(x) = (x - 3)^2 \) represents a horizontal shift to the right by 3 units of the graph of \( f(x) \).</Correct Answer>
<Incorrect Answer>The function \( g(x) = (x - 3)^2 \) represents a downward shift by 3 units of the graph of \( f(x) \).</Incorrect Answer>
"
2498,2498,Thinks I can be subtracted from L in Roman numerals,"<Construct Name>Convert Roman numerals to Arabic numerals and vice versa</Construct Name>
<Subject Name>Numeration Systems</Subject Name>
<Question>Convert the Roman numeral \( XLIX \) to its equivalent Arabic numeral.</Question>
<Correct Answer>49</Correct Answer>
<Incorrect Answer>59</Incorrect Answer>
"
2499,2499,Thinks the interior angles of any polygon add up to 180 degrees,"<Construct Name>Calculate the sum of the interior angles of a given polygon</Construct Name>  
<Subject Name>Geometry - Polygons</Subject Name>  
<Question>Determine the sum of the interior angles of a hexagon.</Question>  
<Correct Answer>\(720^{\circ}\)</Correct Answer>  
<Incorrect Answer>\(180^{\circ}\)</Incorrect Answer>  
"
2500,2500,Believes the gradient of a line is given by an intercept,"<Construct Name>Understanding slope from a linear equation in slope-intercept form</Construct Name>  
<Subject Name>Determining the gradient from y = mx + c</Subject Name>  
<Question>What is the gradient of the line represented by the equation \( y = 3x + 4 \)?</Question>  
<Correct Answer>\( 3 \)</Correct Answer>  
<Incorrect Answer>\( 4 \)</Incorrect Answer>  

Misconception: Believes the gradient of a line is given by an intercept

You are a Mathematics teacher. The above misconception is common errors made by students when solving math problems. Please try to speculate on what kind of math problems the students might be working on when they make such misunderstandings. You need to speculate on the Construct Name and the Subject Name of the problem where this misunderstanding arises, and then write out a possible math problem that could lead to the above misunderstanding. Next, you should provide the correct answer to the problem as well as the incorrect answer resulting from this misunderstanding. Each output field must be between <tag> INSERT TEXT HERE </tag>. Output:  

<Construct Name>Calculating the gradient of a vertical line</Construct Name>  
<Subject Name>Understanding slope in coordinate geometry</Subject Name>  
<Question>What is the gradient of the vertical line passing through the point \( (2, 5) \)?</Question>  
<Correct Answer>Undefined</Correct Answer>  
<Incorrect Answer>\( 5 \)</Incorrect Answer>  
"
2501,2501,Subtracts rather than multiplies when calculating total frequency,"<Construct Name>Data handling</Construct Name>  
<Subject Name>Statistics</Subject Name>  
<Question>A local community center is organizing a workshop and recording the number of participants attending various sessions over the week. The frequency table below shows this data: \begin{tabular}{|c|c|} \hline Session & Frequency \\ \hline Math & 10 \\ \hline Science & 8 \\ \hline Art & 12 \\ \hline Music & 5 \\ \hline Dance & 7 \\ \hline \end{tabular} If the community center wants to find out the total attendance at all sessions, what operation should they perform with the session counts and their respective frequencies?</Question>  
<Correct Answer>Add the frequencies directly: \( 10 + 8 + 12 + 5 + 7 = 42 \) total participants</Correct Answer>  
<Incorrect Answer>Subtract the frequencies instead: \( 10 - 8 - 12 - 5 - 7 = -22 \)</Incorrect Answer>  
"
2502,2502,Believes a reciprocal equation will have a quadratic graph,"<Construct Name>Understand and differentiate between quadratic and reciprocal functions in terms of their graphical representations </Construct Name>  
<Subject Name>Graphical Representation of Functions </Subject Name>  
<Question>Sketch the graph of the function \( y = \frac{1}{x} \) and identify its key features. </Question>  
<Correct Answer>The graph of \( y = \frac{1}{x} \) is a hyperbola with two branches, one in the first quadrant and another in the third quadrant, with asymptotes along the x-axis and y-axis. </Correct Answer>  
<Incorrect Answer>The graph of \( y = \frac{1}{x} \) is a parabola, similar to that of a quadratic function, opening upwards. </Incorrect Answer>  
"
2503,2503,Believes that a greater percentage represents a greater quantity,"<Construct Name>Compare quantities by expressing one quantity as a percentage of the other; percentages greater than 100% </Construct Name>  
<Subject Name>Percentage Comparison </Subject Name>  
<Question>John and Anne are saving money to buy a bicycle. John has saved 80% of his goal of $300, while Anne has saved 75% of her goal of $400. Who has saved more money? </Question>  
<Correct Answer>Anne, as she saved $300. John saved $240. </Correct Answer>  
<Incorrect Answer>John, because 80% is greater than 75%. </Incorrect Answer>  
"
2504,2504,"Does not realise that two letters together, or a number and letter together, are multiplying","<Construct Name>Evaluate expressions by substituting values into algebraic expressions </Construct Name>  
<Subject Name>Substitution in Algebra </Subject Name>  
<Question>Evaluate the expression \( 2x \) when \( x = 3 \). </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( 23 \) </Incorrect Answer>  

Misunderstood concept: The student does not recognize that the expression \( 2x \) means \( 2 \times x \), thus interpreting it as concatenation or appending the values (i.e., writing them together as ""23"" instead of computing \( 2 \times 3 = 6 \)).
"
2505,2505,Confuses cl and ml,"<Construct Name>Convert between cl and ml </Construct Name>  
<Subject Name>Volume and Capacity Units </Subject Name>  
<Question>\[ 400 \text { centilitres }=\bigstar \text { millilitres } \] What should replace the star? </Question>  
<Correct Answer>\( 4000 \) </Correct Answer>  
<Incorrect Answer>\( 400 \) </Incorrect Answer>  
"
2506,2506,"Believes cumulative frequency is the sum of each class with the previous class, rather than all previous classes","<Construct Name>Cumulative Frequency Calculation </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>A class of students completed a survey about the number of books they read in a month. The frequencies for each class interval are given below:

0-2 books: 5 students  
3-5 books: 8 students  
6-8 books: 4 students  
9-11 books: 3 students  

Calculate the cumulative frequency for the class interval 6-8 books. </Question> 
<Correct Answer>17 </Correct Answer>
<Incorrect Answer>12 </Incorrect Answer>
"
2507,2507,Mistakes unit of speed for unit of time,"<Construct Name>Understanding Units of Speed and Time</Construct Name>  
<Subject Name>Physics/Mathematics</Subject Name>  
<Question>John is timing his run around a track. He takes 30 minutes to complete 5 kilometers. He records his performance as 6 \(\mathrm{m/s}\). Is John's unit for time, \(\mathrm{m/s}\), correct? </Question>  
<Correct Answer>No, \(\mathrm{m/s}\) is a unit of speed, not time. John's time should be recorded in units such as seconds or minutes.</Correct Answer>  
<Incorrect Answer>Yes, \(\mathrm{m/s}\) is a unit of time that measures how quickly he completed the distance. </Incorrect Answer>  
"
2508,2508,Thinks x = ? is the y axis,"<Construct Name>Graphing linear equations or inequalities with lines defined by x = ? to understand vertical lines on the coordinate plane</Construct Name>
<Subject Name>Graphing</Subject Name>
<Question>Graph the line given by the equation \( x = 3 \). What type of line is this and through which coordinates does it pass?</Question>
<Correct Answer>The line \( x = 3 \) is a vertical line passing through all points where the x-coordinate is 3, such as \( (3, 0), (3, -1), (3, 5) \), etc.</Correct Answer>
<Incorrect Answer>The line \( x = 3 \) is a horizontal line, similar to the y-axis, passing through points like \( (3, 3), (-3, 3) \).</Incorrect Answer>
"
2509,2509,Mixes up the sets in a Venn diagram,"<Construct Name>Understanding Venn Diagrams </Construct Name>  
<Subject Name>Set Theory </Subject Name>  
<Question>In a class of 40 students, 18 are taking Biology, 20 are taking Chemistry, and 10 are taking both subjects. How many students are taking only Biology?</Question>  
<Correct Answer>8 students are taking only Biology. (18 total in Biology - 10 in both = 8 only in Biology)</Correct Answer>  
<Incorrect Answer>12 students are taking only Biology. (Incorrectly thinking that 20 are taking only Chemistry, leading to the wrong subtraction: 30 total - 18 = 12)</Incorrect Answer>  
"
2510,2510,Only reads the percentage symbol as applying to the units digit,"<Construct Name>Convert two-digit integer percentages to decimal equivalents</Construct Name>
<Subject Name>Converting between Decimals and Percentages</Subject Name>
<Question>What is \( 43 \% \) written as a decimal?</Question>
<Correct Answer>0.43</Correct Answer>
<Incorrect Answer>4.3</Incorrect Answer>
"
2511,2511,Does not know the properties of a linear graph,"<Construct Name>Recognise the Linear Nature of Horizontal and Vertical Lines</Construct Name>  
<Subject Name>Identification of Linear Functions</Subject Name>  
<Question>Consider the following pairs of equations:

\[
x = 5 \quad \text{and} \quad y = 2
\]

John claims both equations represent linear graphs.  
Emily argues that they are neither linear.

Who is right?</Question>  
<Correct Answer>Only John</Correct Answer>  
<Incorrect Answer>Neither is correct</Incorrect Answer>  
"
2512,2512,"Believes when dividing numbers with the same base you divide the powers, rather than subtracting","<Construct Name>Division and Power Rule Confusion in Indices</Construct Name>  
<Subject Name>Laws of Indices</Subject Name>  
<Question>Simplify the expression and express it as a single power of 10:
\((10^8 \times 10^3) \div 10^4\)</Question>  
<Correct Answer>\(10^{7}\)</Correct Answer>  
<Incorrect Answer>\(10^{2}\)</Incorrect Answer>  


"
2513,2513,"When finding the nth term rule for a quadratic sequence, believes that the coefficient of n squared is determined by first differences","<Construct Name>Finding the nth term of a quadratic sequence</Construct Name>  
<Subject Name>Sequences and Series</Subject Name>  
<Question>Consider the quadratic sequence: 3, 12, 25, 42, 63. Find the nth term of the sequence.</Question>  
<Correct Answer>The nth term is \( n^2 + 2n \).</Correct Answer>  
<Incorrect Answer>The nth term is \( 3n^2 \). This misunderstanding arises from using the first difference (3), as if it were the coefficient of \( n^2 \).</Incorrect Answer>  
"
2514,2514,Does not cube the conversion factor when converting cubed units,"<Construct Name>Convert between km³ and m³ </Construct Name>  
<Subject Name>Volume and Capacity Units </Subject Name>  
<Question>\( 2 \mathrm{~km}^{3} \) is the same as _______ \( \mathrm{m}^{3} \) </Question>  
<Correct Answer>\( 2,000,000,000 \) </Correct Answer>  
<Incorrect Answer>\( 2,000,000 \) </Incorrect Answer>
"
2515,2515,Rounds too early in calculation ,"<Construct Name>Finding the value of x in exponential equations given a particular y</Construct Name>  
<Subject Name>Exponents and Logarithms</Subject Name>  
<Question>Given the equation \( y = 2^x \), find the value of \( x \) when \( y = 10 \).</Question>  
<Correct Answer>\(\log_2 10 \approx 3.3219\)</Correct Answer>  
<Incorrect Answer>\( 3.32 \)</Incorrect Answer>  
"
2516,2516,Thinks 3-letter angle notation has to use the nearest vertex on each side of the angle,"<Construct Name>Identifying angles using 3-letter notation in geometric figures</Construct Name>  
<Subject Name>Geometry - Angles and Triangles</Subject Name>  
<Question>Consider triangle XYZ with the following vertices: X(3, 1), Y(6, 4), and Z(3, 7). Identify the angle at vertex Y using 3-letter notation. </Question>  
<Correct Answer>Angle XYZ</Correct Answer>  
<Incorrect Answer>Angle XZY</Incorrect Answer>
"
2517,2517,Does not rearrange the Pythagoras' Theorem formula accurately,"<Construct Name>Calculate the height of a tree using the length of its shadow and the distance from the top to the tip of the shadow </Construct Name>
<Subject Name>Trigonometric Applications in Right-Angled Triangles </Subject Name>
<Question>Carlos is trying to determine the height of a tree. He knows the shadow of the tree is 12 meters long and the distance from the top of the tree to the tip of the shadow is 15 meters. What is the height of the tree? </Question>
<Correct Answer>\( h^{2}=15^{2}-12^{2} \) leading to \( h = \sqrt{81} = 9 \text{ meters} \) </Correct Answer>
<Incorrect Answer>\( h^{2}=15^{2}+12^{2} \) leading to \( h = \sqrt{369} \) </Incorrect Answer>
"
2518,2518,May have made a calculation error using the order of operations,"<Construct Name>Order of Operations</Construct Name>  
<Subject Name>Arithmetic Operations</Subject Name>  
<Question>Solve the following expression: \( 8 + 2 \times (3^2 - 1) \)</Question>  
<Correct Answer>26</Correct Answer>  
<Incorrect Answer>80</Incorrect Answer>  

Explanation: Students may mistakenly add 8 and 2 first instead of performing the multiplication and exponent operations first as dictated by the order of operations. This leads to the incorrect order where they follow:  
1. Add 8 and 2 to get 10.  
2. Compute \(10 \times (3^2 - 1)\) resulting in \(10 \times 8\), getting 80. 

The correct steps are:  
1. Evaluate the expression inside the parentheses: \(3^2 - 1 = 9 - 1 = 8\).  
2. Multiply 2 by the result from the parentheses: \(2 \times 8 = 16\).  
3. Add 16 to 8 to get the correct answer: 24.
"
2519,2519,Confuses a term with a variable,"<Construct Name>Recognise and name a variable </Construct Name>  
<Subject Name>Writing Expressions </Subject Name>  
<Question>Which of the following is the most appropriate word to describe \( x \) in this: \( 5x + 4 \) </Question>  
<Correct Answer>Variable </Correct Answer>  
<Incorrect Answer>Term </Incorrect Answer>  

<Construct Name>Recognise and name a term </Construct Name>  
<Subject Name>Writing Expressions </Subject Name>  
<Question>Which of the following is the most appropriate word to describe \( 8z \) in this: \( 8z - 10 \) </Question>  
<Correct Answer>Term </Correct Answer>  
<Incorrect Answer>Variable </Incorrect Answer>  

<Construct Name>Recognise and name a variable </Construct Name>  
<Subject Name>Writing Expressions </Subject Name>  
<Question>Which of the following is the most appropriate word to describe \( m \) in this: \( 2m + 6n \) </Question>  
<Correct Answer>Variable </Correct Answer>  
<Incorrect Answer>Term </Incorrect Answer>  

<Construct Name>Recognise and name a term </Construct Name>  
<Subject Name>Writing Expressions </Subject Name>  
<Question>Which of the following is the most appropriate word to describe \( 4q^3 \) in this: \( 4q^3 + 7 \) </Question>  
<Correct Answer>Term </Correct Answer>  
<Incorrect Answer>Variable </Incorrect Answer>  
"
2520,2520,Believes the fraction line represents addition,"<Construct Name>Solving simple algebraic fractions</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>Solve for \( x \) in the equation: \( \frac{5}{x} = 2 \). </Question>
<Correct Answer>\( x = 2.5 \)</Correct Answer>
<Incorrect Answer>\( x = 7 \)</Incorrect Answer>
"
2521,2521,Does not know how to measure reflex angles,"<Construct Name>Identify and measure reflex angles </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>What is the measure of the reflex angle corresponding to a 110° angle? </Question>  
<Correct Answer>250° </Correct Answer>  
<Incorrect Answer>70° </Incorrect Answer>  
"
2522,2522,Believes the total of the circle in a Venn should be included when intersections should be omitted,"<Construct Name>Calculate the union of sets using Venn diagrams </Construct Name>  
<Subject Name>Set Theory </Subject Name>  
<Question>In a class of 30 students, 18 students play basketball, 12 students play soccer, and 5 students play both sports. How many students play at least one of these sports?</Question>  
<Correct Answer>25 students play at least one of these sports. (18 + 12 - 5 = 25)</Correct Answer>  
<Incorrect Answer>30 students play at least one of these sports. (18 + 12 = 30, without subtracting the intersection of 5 students)</Incorrect Answer>  
"
2523,2523,Has added on the power of 1/4 rather than raise to the power of 1/4,"<Construct Name>Calculate questions involving fractional powers </Construct Name>  
<Subject Name>Exponents and Radicals </Subject Name>  
<Question>\( (16)^{1/4} = \) </Question>  
<Correct Answer>\( 2 \) </Correct Answer>  
<Incorrect Answer>\( 16.25 \) </Incorrect Answer>  
"
2524,2524,Has added the powers rather than multiplying them,"<Construct Name>Calculate questions involving the power law of indices with positive integer powers </Construct Name>  
<Subject Name>Laws of Indices </Subject Name>  
<Question>\( \left(3^{2}\right)^{5}= \) </Question>  
<Correct Answer>\( 3^{10} \) </Correct Answer>  
<Incorrect Answer>\( 3^{7} \) </Incorrect Answer>  

<Construct Name>Calculate questions involving the power law of indices with positive integer powers </Construct Name>  
<Subject Name>Laws of Indices </Subject Name>  
<Question>\( \left(6^{3}\right)^{4}= \) </Question>  
<Correct Answer>\( 6^{12} \) </Correct Answer>  
<Incorrect Answer>\( 6^{7} \) </Incorrect Answer>  

<Construct Name>Calculate questions involving the power law of indices with positive integer powers </Construct Name>  
<Subject Name>Laws of Indices </Subject Name>  
<Question>\( \left(2^{3}\right)^{3}= \) </Question>  
<Correct Answer>\( 2^{9} \) </Correct Answer>  
<Incorrect Answer>\( 2^{6} \) </Incorrect Answer>  
"
2525,2525,"When dividing decimals, divides rather than multiplies when reinserting the decimal.","<Construct Name>Divide a decimal by a decimal with fewer decimal places</Construct Name>  
<Subject Name>Operations with Decimals</Subject Name>  
<Question>\( 5.678 \div 0.02 = \)</Question>  
<Correct Answer>\( 283.9 \)</Correct Answer>  
<Incorrect Answer>\( 0.2839 \)</Incorrect Answer>  
"
2526,2526,Believes a downward line has a positive gradient,"<Construct Name>Identify the gradient of a linear function from its graph </Construct Name>  
<Subject Name>Coordinate Geometry </Subject Name>  
<Question>Determine the gradient of the line that passes through the points \((4, 2)\) and \((1, 5)\). </Question>  
<Correct Answer>The gradient is \(-1\). </Correct Answer>  
<Incorrect Answer>The gradient is \(1\). </Incorrect Answer>  
"
2527,2527,"Writes a repeated root once, rather than in a squared bracket","<Construct Name>Finding the roots of a quadratic equation and expressing them as factors</Construct Name>  
<Subject Name>Quadratic Equations</Subject Name>  
<Question>Find the roots of the quadratic equation and express it in factored form:  
\[
x^2 - 4x + 4 = 0  
\]</Question>  
<Correct Answer>The roots are \( x = 2 \) and the factored form is \( (x - 2)^2 \) </Correct Answer>  
<Incorrect Answer>The root is \( x = 2 \) and the factored form is \( (x - 2) \) </Incorrect Answer>  
"
2528,2528,Thinks that the perimeter on a square grid is the number of squares surrounding the rectangle,"<Construct Name>Determine the perimeter of rectangular shapes on a grid </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>Find the perimeter of the rectangle on the square grid. The rectangle covers 3 squares horizontally and 2 squares vertically. </Question>  
<Correct Answer>The perimeter is 10 units. </Correct Answer>  
<Incorrect Answer>The perimeter is 10 squares. </Incorrect Answer>  
"
2529,2529,Does not think a ton is a unit of mass,"<Construct Name>Convert units of mass in word problems </Construct Name>  
<Subject Name>Measurement and Unit Conversion </Subject Name>  
<Question>A freight truck can carry a maximum load of 5 tons. If each box being loaded onto the truck weighs 200 kg, what is the maximum number of boxes that can be loaded onto the truck? </Question>  
<Correct Answer>25 boxes </Correct Answer>  
<Incorrect Answer>25000 boxes </Incorrect Answer>  
"
2530,2530,Subtracts instead of adds when using inverse operations to solve an equation,"<Construct Name>Solve one-step equations with positive and negative integers </Construct Name>  
<Subject Name>Basic Algebra </Subject Name>  
<Question>Solve the following equation for \( x \):  
\[  
x + 5 = -3  
\]  
</Question>  
<Correct Answer>\( x = -8 \) </Correct Answer>  
<Incorrect Answer>\( x = 2 \) </Incorrect Answer>  
"
2531,2531,Does not understand that the volume of an enlarged shape is the volume of the original multiplied by the cube of the scale factor of the lengths.,"<Construct Name>Find the volume scale factor of similar shapes given the length scale factor </Construct Name>  
<Subject Name>Length, Area and Volume Scale Factors </Subject Name>  
<Question>![Two spheres. Sphere P has radius 4cm, and Sphere Q has radius 8cm.]() Sphere P and Sphere Q are similar.  

What is the volume scale factor to get from Sphere \( P \) to Sphere \( Q \) ? </Question>  
<Correct Answer>\( \times 8 \) </Correct Answer>  
<Incorrect Answer>\( \times 2 \) </Incorrect Answer>  
"
2532,2532,Believes order of operations does not affect the answer to a calculation,"<Construct Name>Understanding Expressions with Mixed Operations</Construct Name>
<Subject Name>Arithmetic Expressions</Subject Name>
<Question>A gardener is determining the perimeter of a rectangular garden. He writes down the expression \( 2 \times (length + width) \). Calculate the perimeter if the length is 10 units and the width is 5 units.</Question>
<Correct Answer>\( 30 \) </Correct Answer>
<Incorrect Answer>\( 20 \) </Incorrect Answer>
"
